property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 1255 sqft, Poss. by Dec '27, 12 out of 28,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 3, ₹2.54 Cr, ₹12 488 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, None, 1255 sqft, Poss. by Sep '27, 8 out of 29,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 4, ₹2.45 Cr, ₹12 047 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 2304 sqft, Poss. by Apr '28, 16 out of 29,Resale, Semi-Furnished, North - East, Leasehold, None, 3, 3, ₹2.61 Cr, ₹11 328 per sqft
2 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Nurture, 1262 sqft, Poss. by Dec '24, 11 out of 18,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 3, ₹1.26 Cr, ₹9 984 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ATS Pristine, 2250 sqft, Ready to Move, 19 out of 24,Resale, Semi-Furnished, North - East, Leasehold, None, 4, 4, ₹3.85 Cr, None
3 BHK Apartment for Sale in Noida Greater Noida Expressway Noida, Jaypee Greens Klassic, 1100 sqft, Ready to Move, 7 out of 12,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 2, ₹1.10 Cr, ₹7 006 per sqft
3 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, Supertech Supernova, 2105 sqft, Ready to Move, 3 out of 44,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 3, ₹2.50 Cr, ₹11 876 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 2034 sqft, Poss. by Jul '27, 8 out of 29,Resale, Semi-Furnished, South - East, Leasehold, None, 3, 3, ₹2.65 Cr, ₹13 029 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 1600 sqft, Poss. by Jul '28, 20 out of 29,New Property, Furnished, North - East, Leasehold, 1 Covered, 4, 4, ₹2.90 Cr, ₹12 604 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 1255 sqft, Poss. by Jul '28, 7 out of 25,New Property, Semi-Furnished, North, Leasehold, 1 Covered, 3, 4, ₹2.84 Cr, ₹14 000 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, None, 1182 sqft, Poss. by Apr '28, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹93 Lac, ₹7 868 per sqft
4 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, None, 3750 sqft, Poss. by Apr '28, None,New Property, Semi-Furnished, None, None, 1 Covered, 5, None, ₹9.10 Cr, ₹17 515 per sqft
3 BHK Apartment for Sale in Sector 143B Noida, None, 1900 sqft, Poss. by Mar '26, None,New Property, Semi-Furnished, None, None, None, 4, None, ₹1.99 Cr, ₹10 474 per sqft
3 BHK Apartment for Sale in Noida Golf Course  Sector 43 Noida, Godrej Woods, 1700 sqft, Poss. by Dec '25, 10 out of 26,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 5, ₹4.55 Cr, ₹17 730 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, None, 960 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹60.5 Lac, ₹6 302 per sqft
2 BHK Apartment for Sale in Sector 107  Dadri Road Noida, None, 1428 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.85 Cr, ₹9 110 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, None, 1109 sqft, Poss. by Dec '27, 4 out of 20,New Property, Unfurnished, North, Leasehold, 1 Covered , 3, 4, ₹1.39 Cr, ₹7 361 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Samridhi Daksh Avenue, 1450 sqft, Poss. by Oct '25, 11 out of 22,New Property, Furnished, North - East, Leasehold, 1 Covered, 4, 5, ₹2.67 Cr, ₹11 973 per sqft
4 BHK Apartment for Sale in Sector 146 Noida, Godrej Tropical Isle, 2465 sqft, Poss. by Dec '27, 15 out of 30,New Property, Semi-Furnished, East, Freehold, 1 Covered, 5, 4, ₹4.50 Cr, ₹13 971 per sqft
2 BHK Apartment for Sale in Sector 43 Noida, Godrej Woods, 1113 sqft, Poss. by Jun '24, 21 out of 34,New Property, Unfurnished, North - East, Leasehold, 1 Covered, 2, 3, ₹1.70 Cr, ₹15 274 per sqft
3 BHK Apartment for Sale in Sector 115 Noida, Ivory County, 1396 sqft, Poss. by Dec '27, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹2.85 Cr, ₹12 370 per sqft
2 BHK Apartment for Sale in Sector 74 Noida, Supertech Capetown, 770 sqft, Ready to Move, 17 out of 19,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 3, 3, ₹66.9 Lac, ₹7 195 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Apex Golf Avenue, 918 sqft, Ready to Move, 8 out of 27,Resale, Semi-Furnished, South - East, Leasehold, 1 Covered, 2, 4, ₹1.05 Cr, ₹7 670 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 734 sqft, Ready to Move, None,New Property, Unfurnished, North - East, Leasehold, 1 Covered, 2, 4, ₹1.10 Cr, ₹8 800 per sqft
4 BHK Apartment for Sale in Noida Extension Noida, ACE Divino, 1390 sqft, Ready to Move, 7 out of 18,New Property, Semi-Furnished, North - East, Leasehold, 2 Covered, 4, 4, ₹1.75 Cr, ₹9 333 per sqft
2 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Palm Retreat, 840 sqft, Poss. by Jun '25, 4 out of 7,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 4, ₹1.30 Cr, ₹10 277 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, La Residentia, 1010 sqft, Ready to Move, 10 out of 22,New Property, Unfurnished, North - East, Leasehold, None, 2, 2, ₹60.6 Lac, ₹6 000 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, None, 2350 sqft, Poss. by Aug '26, None,New Property, Semi-Furnished, None, None, 1 Covered, 5, None, ₹3.29 Cr, ₹14 000 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Eldeco Live By The Greens, 828 sqft, Poss. by Apr '25, 3 out of 28,New Property, Semi-Furnished, North, Leasehold, 1 Covered, 2, 4, ₹1.60 Cr, ₹11 427 per sqft
4 BHK Apartment for Sale in Sector 115 Noida, None, 3987 sqft, Poss. by Dec '26, 4 out of 30,New Property, Unfurnished, East, Leasehold, 1 Covered, 5, 4, ₹6.37 Cr, ₹16 000 per sqft
3 BHK Apartment for Sale in Sector 119  Pusta Road Noida, Amrapali Platinum, 1775 sqft, Ready to Move, 3 out of 27,Resale, Semi-Furnished, North - East, Leasehold, None, 3, 3, ₹1.40 Cr, ₹7 887 per sqft
2 BHK Builder Floor for Sale in Noida Extension Noida, Saraswati Residency, 850 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹34 Lac, ₹3 579 per sqft
3 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Jaypee Greens Kalypso Court, 2350 sqft, Ready to Move, 10 out of 22,Resale, Unfurnished, East, Leasehold, 1 Covered, 3, 1, ₹3.50 Cr, ₹13 084 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ATS Le Grandiose, 2200 sqft, Ready to Move, 12 out of 25,New Property, Unfurnished, North - East, Leasehold, None, 5, 5, ₹2.70 Cr, ₹8 438 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Samridhi Grand Avenue, 900 sqft, Ready to Move, 10 out of 22,Resale, Semi-Furnished, None, Leasehold, 1 Covered, 2, 4, ₹96 Lac, ₹6 957 per sqft
2 BHK Apartment for Sale in Sector 119  Pusta Road Noida, Eldeco Inspire, 1278 sqft, Ready to Move, 23 out of 24,Resale, Unfurnished, West, Leasehold, 1 Covered, 2, 2, ₹1.05 Cr, ₹8 216 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 1550 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, East, Leasehold, 2 Covered, 3, 4, ₹2.90 Cr, ₹13 242 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Eldeco Live By The Greens, 827 sqft, Poss. by Mar '26, 10 out of 22,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 4, ₹1.30 Cr, ₹9 259 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 1750 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 3, None, ₹2.27 Cr, ₹12 971 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Samridhi Daksh Avenue, 1980 sqft, Poss. by Nov '27, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹2.87 Cr, ₹14 499 per sqft
5 BHK  House for Sale in Sector 51 Noida, None, 5339 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, North - East, Leasehold, 3 Covered, 5, 2, ₹12.50 Cr, ₹23 413 per sqft
2 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Golfshire, 1195 sqft, Ready to Move, 8 out of 22,Resale, Unfurnished, North - West, Leasehold, 1 Covered , 2, 2, ₹1.20 Cr, ₹10 042 per sqft
3 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Jaypee Greens Kalypso Court, 1950 sqft, Ready to Move, 7 out of 22,Resale, Semi-Furnished, South -West, Leasehold, 1 Covered, 4, 1, ₹3.60 Cr, ₹13 458 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Mahagun Mywoods, 900 sqft, Ready to Move, 10 out of 26,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 3, ₹70 Lac, ₹6 306 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Trident Embassy, 780 sqft, Ready to Move, 4 out of 22,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 4, ₹61.3 Lac, ₹5 425 per sqft
4 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, M3M The Cullinan, 3600 sqft, Poss. by Mar '27, 20 out of 33,New Property, Unfurnished, North - East, Leasehold, 3 Covered, 4, 5, ₹8.05 Cr, ₹18 656 per sqft
3 BHK Apartment for Sale in Sector 78 Noida, Mahagun Moderne, 1100 sqft, Ready to Move, 15 out of 22,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 4, ₹1.65 Cr, ₹10 645 per sqft
5 BHK  House for Sale in Sector 41  Dadri Road Noida, None, 150 sqm, Ready to Move, Ground out of 3,Resale, Semi-Furnished, South - East, Leasehold, 4 Open, 6, 2, ₹4.25 Cr, ₹21 935 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Apex Golf Avenue, 950 sqft, Ready to Move, 15 out of 27,New Property, Unfurnished, North - East, Leasehold, 1 Covered, 3, 5, ₹1.30 Cr, ₹7 523 per sqft
3 BHK Apartment for Sale in Sector 152  Noida Express Way Noida, ATS Picturesque Reprieves, 1240 sqft, Poss. by Apr '25, 4 out of 19,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 4, ₹2.22 Cr, ₹12 002 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Panchsheel Greens 2, 1163 sqft, Ready to Move, 15 out of 25,New Property, Unfurnished, South - East, Leasehold, None, 3, 4, ₹1.10 Cr, ₹6 044 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Fusion Homes, 800 sqft, Ready to Move, 12 out of 22,Resale, Semi-Furnished, North - East, Leasehold, 124 Covered, 2, 3, ₹67 Lac, ₹6 473 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Trident Embassy, 1150 sqft, Ready to Move, 20 out of 25,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 3, 3, ₹1.12 Cr, ₹7 226 per sqft
4 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Estate 128, 4400 sqft, Poss. by May '28, 22 out of 30,New Property, Semi-Furnished, North - East, Leasehold, 2 Covered, 5, 5, ₹9.24 Cr, ₹21 000 per sqft
3 BHK Apartment for Sale in Sector 1 Noida, Antriksh Valley, 1515 sqft, Poss. by May '24, 14 out of 16,New Property, Semi-Furnished, East, Leasehold, 1 Covered, 3, 5, ₹1.02 Cr, ₹6 750 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Nurture, 1485 sqft, Poss. by Jul '25, 7 out of 31,New Property, Unfurnished, East, Freehold, None, 3, 1, ₹1.80 Cr, None
4 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, M3M The Cullinan, 3600 sqft, Poss. by Apr '28, 10 out of 35,New Property, Semi-Furnished, North, Leasehold, 3 Covered, 4, 5, ₹8.49 Cr, ₹23 583 per sqft
3 BHK Apartment for Sale in Sector 107  Dadri Road Noida, Mahagun Medalleo, 2500 sqft, Poss. by Dec '27, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹3.50 Cr, ₹14 000 per sqft
3 BHK Apartment for Sale in Sector 107  Dadri Road Noida, Mahagun Medalleo, 2500 sqft, Poss. by Sep '29, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹3.72 Cr, ₹14 880 per sqft
2 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Eldeco Live By The Greens, 1155 sqft, Poss. by Dec '24, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹1.21 Cr, ₹10 476 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, ACE Divino, 1565 sqft, Ready to Move, 10 out of 21,New Property, Unfurnished, None, None, None, 3, None, ₹1.59 Cr, ₹10 160 per sqft
5 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, M3M The Cullinan, 5935 sqft, Poss. by Apr '28, None,New Property, Unfurnished, None, None, 1 Covered, 5, None, ₹11.56 Cr, ₹19 490 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, La Residentia, 1170 sqft, Ready to Move, 9 out of 22,New Property, Semi-Furnished, North - East, Freehold, None, 3, 2, ₹70 Lac, ₹5 983 per sqft
4 BHK Apartment for Sale in Sector 94  Noida Express Way Noida, M3M The Cullinan, 3750 sqft, Poss. by Apr '28, 5 out of 36,New Property, Semi-Furnished, None, None, None, 5, None, ₹8.84 Cr, ₹17 000 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Palm Olympia Phase II, 1182 sqft, None, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹92.8 Lac, ₹7 850 per sqft
3 BHK Apartment for Sale in Sector 107  Dadri Road Noida, Prateek Edifice, 2070 sqft, Ready to Move, 12 out of 28,New Property, Semi-Furnished, None, None, None, 3, None, ₹2.89 Cr, ₹14 000 per sqft
4 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Jaypee Greens Imperial Court, 3200 sqft, Ready to Move, 17 out of 28,Resale, Semi-Furnished, North - East, Leasehold, None, 5, 4, ₹5 Cr, ₹12 821 per sqft
3 BHK Apartment for Sale in Sector 94A Noida, M3M The Cullinan Avenue, 2250 sqft, Poss. by Mar '28, 15 out of 33,New Property, Semi-Furnished, North - East, Leasehold, 2 Covered , 3, 2, ₹6.63 Cr, ₹20 280 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 1250 sqft, Poss. by Aug '23, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹86 Lac, ₹6 880 per sqft
2 BHK Apartment for Sale in Sector 74 Noida, Grand Ajnara Heritage, 1195 sqft, Ready to Move, 10 out of 16,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 3, ₹1 Cr, ₹8 368 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Eros Sampoornam, 1200 sqft, Ready to Move, 10 out of 18,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 3, 4, ₹1.20 Cr, ₹6 799 per sqft
2 BHK Apartment for Sale in Amarpali Silicon City Noida, Amrapali Princely Estate, 950 sqft, Ready to Move, 5 out of 18,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 2, ₹60 Lac, ₹5 911 per sqft
5 BHK  House for Sale in D Block Sector 30 Noida, None, 214 sqm, Ready to Move, Ground out of 2,Resale, Semi-Furnished, South -West, Leasehold, 2 Covered , 4, 2, ₹6 Cr, ₹25 926 per sqft
1 BHK Apartment for Sale in Noida Extension Noida, Gaur City 2 14th Avenue, 245 sqft, Ready to Move, 11 out of 28,Resale, Semi-Furnished, North - East, Leasehold, None, 1, 1, ₹41.3 Lac, ₹7 783 per sqft
4 BHK Apartment for Sale in Sector 143  Noida Express Way Noida, Aakriti Shantiniketan, 2300 sqft, Ready to Move, 12 out of 24,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 4, ₹2.80 Cr, ₹10 182 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 705 sqft, Ready to Move, None,New Property, Unfurnished, North, Leasehold, 1 Covered, 2, 4, ₹98 Lac, ₹7 840 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ATS Le Grandiose, 2000 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, North - East, Leasehold, 2 Covered, 3, 4, ₹1.65 Cr, ₹8 255 per sqft
3 BHK Apartment for Sale in Sector 78 Noida, Aditya Urban Casa, 1400 sqft, Ready to Move, 14 out of 14,Resale, Unfurnished, West, Leasehold, None, 2, 4, ₹1.20 Cr, ₹8 571 per sqft
3 BHK Apartment for Sale in Sector 128  Noida Express Way Noida, Jaypee Greens Kalypso Court, 2500 sqft, Ready to Move, 10 out of 12,Resale, Furnished, East, Leasehold, 1 Covered , 4, 1, ₹4 Cr, ₹15 385 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Godrej Palm Retreat, 2890 sqft, Poss. by Jun '25, 8 out of 23,Resale, Semi-Furnished, North - East, Leasehold, 2 Covered, 5, 4, ₹3.95 Cr, ₹12 344 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Arihant Arden, 850 sqft, Ready to Move, 12 out of 19,New Property, Semi-Furnished, East, Leasehold, 1 Covered, 2, 4, ₹69 Lac, ₹6 330 per sqft
2 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway One Imperial Tower, 1085 sqft, Ready to Move, 8 out of 21,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 2, ₹1.25 Cr, ₹11 521 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Gaur City 2 12th Avenue, 654 sqft, Ready to Move, 7 out of 26,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 3, ₹57 Lac, ₹5 403 per sqft
4 BHK Apartment for Sale in Sector 78 Noida, Mahagun Mezzaria, 4425 sqft, Ready to Move, 16 out of 34,New Property, Unfurnished, East, Leasehold, None, 4, 4, ₹5.50 Cr, ₹12 429 per sqft
3 BHK Apartment for Sale in Sadarpur  Sector 45  Noida Express Way Noida, Amrapali Sapphire, 1850 sqft, Ready to Move, 11 out of 20,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 3, 4, ₹1.50 Cr, ₹8 108 per sqft
4 BHK Apartment for Sale in Sector 143  Noida Express Way Noida, Aakriti Shantiniketan, 2750 sqft, Ready to Move, 5 out of 15,Resale, Unfurnished, South -West, Leasehold, None, 4, 4, ₹2.50 Cr, ₹9 091 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Gaur City 14th Avenue, 1050 sqft, Ready to Move, 4 out of 24,Resale, Semi-Furnished, North, Leasehold, 1 Covered, 3, 3, ₹83 Lac, ₹6 385 per sqft
3 BHK Apartment for Sale in Garhi Village Noida, SKA Orion, 1500 sqft, Poss. by Dec '24, 7 out of 32,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered , 3, 3, ₹1.76 Cr, ₹10 401 per sqft
3 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Supertech Ecociti, 1124 sqft, Ready to Move, 14 out of 20,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 3, ₹1.05 Cr, ₹7 473 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Supertech Eco Village 2, 890 sqft, Ready to Move, 7 out of 20,Resale, Unfurnished, East, Leasehold, None, 2, 3, ₹60 Lac, ₹5 425 per sqft
4 BHK Apartment for Sale in Sultanpur  Sector 128  Noida Express Way Noida, Jaypee Greens Imperial Court, 2350 sqft, Ready to Move, 15 out of 26,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 1, ₹4.75 Cr, ₹12 718 per sqft
2 BHK Apartment for Sale in Goberdhanpur  Sector 128 Noida, None, 1000 sqft, Ready to Move, 4 out of 18,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 2, 2, ₹85 Lac, ₹6 386 per sqft
3 BHK Apartment for Sale in Sector 168  Noida Express Way Noida, Lotus Zing, 1069 sqft, Ready to Move, 11 out of 25,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 3, 3, ₹92 Lac, ₹6 021 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Gaur City 14th Avenue, 855 sqft, Ready to Move, 6 out of 30,Resale, Semi-Furnished, East, Leasehold, None, 2, 3, ₹55 Lac, ₹6 433 per sqft
3 BHK Apartment for Sale in Sector 152  Noida Express Way Noida, ATS Picturesque Reprieves, 1470 sqft, Poss. by Dec '24, 3 out of 36,New Property, Semi-Furnished, East, Leasehold, 1 Covered, 4, 4, ₹2.58 Cr, ₹11 000 per sqft
2 BHK Apartment for Sale in Sector 134  Noida Express Way Noida, Jaypee Kosmos, 800 sqft, Ready to Move, 6 out of 17,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered , 2, 2, ₹65 Lac, ₹6 842 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Exotica Dreamville, 1340 sqft, Ready to Move, 9 out of 21,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 4, ₹93 Lac, ₹6 940 per sqft
2 BHK Builder Floor for Sale in Sarfabad Noida, None, 550 sqft, Ready to Move, 2 out of 6,New Property, Semi-Furnished, North - East, Freehold, None, 2, 1, ₹28.5 Lac, ₹3 800 per sqft
3 BHK Apartment for Sale in Sector 43 Noida, Godrej Woods, 1600 sqft, Ready to Move, 3 out of 27,Resale, Semi-Furnished, North - East, Leasehold, 2 Covered , 3, 3, ₹3.60 Cr, ₹17 241 per sqft
4 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Supertech Ecociti, 2175 sqft, Ready to Move, 11 out of 14,Resale, Semi-Furnished, North, Freehold, None, 4, 4, ₹2.50 Cr, ₹10 989 per sqft
4 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Supertech Ecociti, 2275 sqft, None, 8 out of 14,Resale, None, North - East, Co-operative Society, 1 Covered , 4, 4, ₹2.65 Cr, ₹11 648 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 2190 sqft, Ready to Move, 4 out of 24,Resale, Semi-Furnished, None, Freehold, 1 Covered, 4, 4, ₹2.97 Cr, ₹13 562 per sqft
3 BHK Apartment for Sale in Sector 78 Noida, None, 2400 sqft, Ready to Move, 1 out of 20,New Property, Unfurnished, North - East, Leasehold, None, 3, 3, ₹2 Cr, ₹8 000 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Casa Greens 1, 1385 sqft, Ready to Move, Ground out of 22,Resale, Unfurnished, North - East, Leasehold, None, 2, 1, ₹85 Lac, ₹5 724 per sqft
3 BHK Apartment for Sale in Sector 150  Pusta Road Noida, Eldeco Live By The Greens, 990 sqft, Poss. by Jun '25, 5 out of 22,New Property, Unfurnished, East, Leasehold, 11 Covered, 2, 3, ₹1.33 Cr, ₹9 473 per sqft
3 BHK Apartment for Sale in Sector 93A  Noida Express Way Noida, ATS Greens Village, 1750 sqft, Ready to Move, 4 out of 9,Resale, Semi-Furnished, North, Leasehold, 1 Covered, 4, 4, ₹2.50 Cr, ₹14 286 per sqft
3 BHK Apartment for Sale in Sector 51 Noida, Kendriya Vihar, 1184 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, North - East, Leasehold, 2 Open, 2, 2, ₹1.02 Cr, ₹8 299 per sqft
4 BHK Apartment for Sale in Sector 121 Noida, Cleo County, 1577 sqft, Ready to Move, 11 out of 27,Resale, Unfurnished, North - East, Leasehold, None, 5, 4, ₹3.60 Cr, ₹14 706 per sqft
3 BHK Apartment for Sale in Sector 121 Noida, Cleo County, 1000 sqft, Ready to Move, 22 out of 24,Resale, Furnished, North - East, Leasehold, 1 Covered, 2, 4, ₹2.40 Cr, ₹14 815 per sqft
3 BHK Apartment for Sale in Sector 4 Noida, Galaxy North Avenue 2, 980 sqft, Ready to Move, 16 out of 20,New Property, Semi-Furnished, North - East, Leasehold, 1 Covered , 2, 4, ₹71.1 Lac, ₹6 050 per sqft
2 BHK Apartment for Sale in Sector 76 Noida, Amrapali Silicon City, 950 sqft, Ready to Move, 10 out of 18,Resale, Semi-Furnished, None, None, None, 2, 4, ₹72.5 Lac, ₹7 632 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Nirala Estate Phase 2, 918 sqft, Ready to Move, 17 out of 21,New Property, Unfurnished, North - East, Leasehold, None, 2, 4, ₹1.08 Cr, ₹8 640 per sqft
3 BHK Apartment for Sale in Noida Extension Noida, Iresh Nirala Gold, 923 sqft, Poss. by Jun '24, Ground out of 4,New Property, Semi-Furnished, East, Power Of Attorney, 1 Covered , 3, 3, ₹1.39 Cr, ₹8 850 per sqft
2 BHK Apartment for Sale in Sector 134  Noida Express Way Noida, Jaypee Kosmos, 750 sqft, Ready to Move, 11 out of 17,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 2, 2, ₹63.5 Lac, ₹6 684 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ATS Pristine, 2900 sqft, Ready to Move, 12 out of 22,Resale, Semi-Furnished, North - East, Leasehold, 1 Covered, 4, 4, ₹4.10 Cr, ₹12 812 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, None, 730 sqft, Ready to Move, None,Resale, Unfurnished, North - East, Leasehold, 1 Covered, 2, 3, ₹31 Lac, ₹3 483 per sqft
3 BHK Apartment for Sale in Sector 74 Noida, None, 1325 sqft, Ready to Move, Ground out of 19,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 3, 3, ₹1.07 Cr, ₹6 585 per sqft
2 BHK Apartment for Sale in Noida Extension Noida, Amrapali Dream Valley, 750 sqft, Ready to Move, 9 out of 19,Resale, Unfurnished, South - East, Leasehold, 1 Covered, 2, 2, ₹43 Lac, ₹4 674 per sqft
3 BHK Apartment for Sale in Sector 168  Noida Express Way Noida, Sunworld Arista, 2185 sqft, Ready to Move, 16 out of 18,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 3, 4, ₹1.70 Cr, ₹7 780 per sqft
3 BHK Apartment for Sale in Sector 137  Noida Express Way Noida, Purvanchal Royal Park, 1050 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Leasehold, 1 Covered, 2, 2, ₹1.30 Cr, ₹9 886 per sqft
4 BHK Apartment for Sale in Sector 150  Pusta Road Noida, ACE Parkway, 3800 sqft, Poss. by Jun '24, 3 out of 24,New Property, Furnished, North - East, Leasehold, 2 Covered, 4, 7, ₹4.15 Cr, ₹10 518 per sqft
