property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Builder Floor for Sale in Rajakilpakkam Chennai, None, 1660 sqft, Ready to Move, 1 out of 2,New Property, Unfurnished, North, Freehold, 1 Covered , 3, 1, ₹1.14 Cr, ₹6 900 per sqft
2 BHK Apartment for Sale in Porur Chennai, SIS Florence, 1162 sqft, Poss. by Dec '25, 7 out of 13,New Property, Furnished, East, Freehold, 1 Covered, 2, 2, ₹79 Lac, ₹6 800 per sqft
2 BHK Apartment for Sale in Kovilambakkam Chennai, TVS Emerald Elements, 900 sqft, Poss. by Jan '27, 5 out of 18,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹92 Lac, ₹8 720 per sqft
2 BHK Apartment for Sale in Siruseri Chennai, None, 380 sqft, Poss. by Dec '25, 4 out of 19,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 1, ₹28 Lac, ₹4 000 per sqft
3 BHK Apartment for Sale in Porur Chennai, SIS Florence, 1274 sqft, Poss. by Dec '24, 5 out of 13,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹1.05 Cr, ₹8 299 per sqft
2 BHK Apartment for Sale in Madhavaram Chennai, None, 1183 sqft, Poss. by Nov '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹80.4 Lac, ₹6 799 per sqft
2 BHK Apartment for Sale in Perumbakkam Chennai, None, 796 sqft, Ready to Move, None,New Property, Semi-Furnished, None, None, None, 2, None, ₹47 Lac, ₹5 905 per sqft
4 BHK Villa for Sale in Mangadu Chennai, None, 2409 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 4, None, ₹1.54 Cr, ₹6 400 per sqft
5 BHK Apartment for Sale in Thazhambur Chennai, None, 3628 sqft, Poss. by Jan '26, None,New Property, Unfurnished, None, None, None, 5, None, ₹1.80 Cr, ₹4 961 per sqft
1 BHK Apartment for Sale in Thirumazhisai Chennai, None, 633 sqft, Poss. by Mar '24, None,New Property, Unfurnished, None, None, None, 1, None, ₹40 Lac, ₹6 319 per sqft
3 BHK Builder Floor for Sale in Pammal Chennai, None, 1425 sqft, Ready to Move, 1 out of 3,New Property, Unfurnished, None, None, None, 2, None, ₹91.2 Lac, ₹6 400 per sqft
2 BHK Apartment for Sale in Ramapuram Chennai, Four Seasons Residences, 935 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, West, Freehold, None, 2, 2, ₹1.15 Cr, ₹10 132 per sqft
4 BHK Villa for Sale in Neelankarai Chennai, None, 3060 sqft, Poss. by Dec '24, None,New Property, Semi-Furnished, East, Freehold, 4 Covered, 4, 2, ₹5.40 Cr, ₹15 000 per sqft
2 BHK Builder Floor for Sale in T Nagar Chennai, None, 975 sqft, Poss. by Feb '25, 3 out of 3,New Property, Unfurnished, None, None, None, 2, None, ₹1.75 Cr, ₹18 000 per sqft
2 BHK Apartment for Sale in Kelambakkam Chennai, None, 1033 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹46.5 Lac, ₹4 500 per sqft
2 BHK Apartment for Sale in Sholinganallur Chennai, None, 850 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹51.5 Lac, ₹6 054 per sqft
2 BHK Apartment for Sale in Kundrathur Chennai, None, 821 sqft, None, 1 out of 2,New Property, Unfurnished, North, None, 1 Covered, 2, 1, ₹39.4 Lac, ₹4 799 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, None, 1285 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹93 Lac, ₹7 237 per sqft
2 BHK Builder Floor for Sale in Medavakkam Chennai, None, 497 sqft, Poss. by Apr '24, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹71.6 Lac, ₹6 481 per sqft
2 BHK Builder Floor for Sale in Anakaputhur Chennai, None, 978 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹46.9 Lac, ₹4 800 per sqft
3 BHK Apartment for Sale in Sholinganallur Chennai, None, 1410 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, None, 3, None, ₹73.6 Lac, ₹5 217 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, None, 1162 sqft, Poss. by Jun '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹77 Lac, ₹6 630 per sqft
2 BHK Apartment for Sale in Tambaram Chennai, None, 1276 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹85 Lac, ₹6 661 per sqft
1 BHK Apartment for Sale in Singaperumal Koil Chennai, None, 294 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, None, 1, None, ₹24 Lac, ₹5 053 per sqft
2 BHK Builder Floor for Sale in Maduravoyal Chennai, None, 991 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹99.6 Lac, ₹10 049 per sqft
2 BHK Builder Floor for Sale in Thoraipakkam Chennai, None, 1014 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.11 Cr, ₹8 049 per sqft
2 BHK Builder Floor for Sale in Guindy Chennai, None, 1049 sqft, Poss. by May '25, 2 out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹1.36 Cr, ₹12 998 per sqft
3 BHK Villa for Sale in Sholinganallur Chennai, None, 1315 sqft, Poss. by Apr '24, None,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹1.16 Cr, ₹8 859 per sqft
2 BHK Apartment for Sale in Manapakkam Chennai, None, 1231 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹76.9 Lac, ₹6 250 per sqft
2 BHK Apartment for Sale in Perambur Chennai, None, 1125 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹90 Lac, ₹7 999 per sqft
1 BHK Apartment for Sale in Poonamallee Chennai, None, 516 sqft, Poss. by Nov '24, None,New Property, Unfurnished, None, None, None, 1, None, ₹40.5 Lac, ₹7 849 per sqft
3 BHK Apartment for Sale in Valasaravakkam Chennai, None, 1666 sqft, Poss. by Nov '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.75 Cr, ₹10 505 per sqft
2 BHK Apartment for Sale in Polachery Chennai, None, 990 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹46.8 Lac, ₹4 730 per sqft
2 BHK Apartment for Sale in Pallikaranai Chennai, None, 1000 sqft, Poss. by Feb '27, 2 out of 2,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹72.1 Lac, ₹5 799 per sqft
3 BHK Apartment for Sale in Guindy Chennai, None, 1886 sqft, None, None,New Property, Unfurnished, None, None, None, 3, None, ₹3.41 Cr, ₹18 121 per sqft
2 BHK Apartment for Sale in Kolathur Chennai, None, 1048 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹70.7 Lac, ₹6 750 per sqft
3 BHK Apartment for Sale in Porur Chennai, None, 1449 sqft, Poss. by Jan '25, None,New Property, Furnished, None, None, 1 Covered, 3, None, ₹1.08 Cr, ₹7 500 per sqft
3 BHK Apartment for Sale in Old Mahabalipuram Road Chennai Chennai, None, 1192 sqft, Poss. by Jul '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹75 Lac, ₹6 292 per sqft
3 BHK Apartment for Sale in Kelambakkam Chennai, None, 1200 sqft, Ready to Move, 5 out of 12,New Property, Furnished, None, None, None, 3, 2, ₹41.6 Lac, ₹3 467 per sqft
3 BHK Apartment for Sale in Adyar Chennai, None, 1948 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹3.50 Cr, ₹17 967 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, None, 788 sqft, Poss. by Apr '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹70 Lac, ₹6 200 per sqft
2 BHK Apartment for Sale in Madhanandapuram Chennai, None, 974 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹60.4 Lac, ₹6 199 per sqft
4 BHK Penthouse for Sale in Kattupakkam Chennai, None, 2910 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 5, None, ₹2.34 Cr, ₹8 052 per sqft
3 BHK Apartment for Sale in Siruseri Chennai, None, 1500 sqft, Ready to Move, 2 out of 2,Resale, Furnished, South, Freehold, 1 Open, 3, 2, ₹85 Lac, ₹5 136 per sqft
3 BHK Builder Floor for Sale in Chitlapakkam Chennai, None, 1048 sqft, Ready to Move, 1 out of 1,New Property, Semi-Furnished, East, Freehold, 2 Covered , 2, None, ₹81.1 Lac, ₹6 500 per sqft
3 BHK Apartment for Sale in Valasaravakkam Chennai, Kiruba Cirrus, 2332 sqft, Ready to Move, 2 out of 9,Resale, Semi-Furnished, North, Freehold, 1 Open, 3, 3, ₹2.35 Cr, ₹10 077 per sqft
3 BHK Apartment for Sale in Ambal Nagar Extention Chennai, Lakevista at Purva Windermere, 770 sqft, Poss. by Dec '24, 5 out of 7,New Property, Unfurnished, North - East, Freehold, 1 Covered, 2, 1, ₹77 Lac, ₹7 000 per sqft
2 BHK Builder Floor for Sale in Ayanambakkam Chennai, None, 695 sqft, Poss. by Nov '24, 3 out of 3,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 1, ₹52.8 Lac, ₹5 555 per sqft
3 BHK Builder Floor for Sale in Adyar Chennai, Noor Pearl, 2181 sqft, Ready to Move, 3 out of 5,New Property, Unfurnished, None, None, None, 3, None, ₹3.87 Cr, ₹17 750 per sqft
3 BHK Builder Floor for Sale in Ashok Nagar Chennai, Harmony Samyuktha, 1278 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹2.76 Cr, ₹16 235 per sqft
2 BHK Villa for Sale in Red Hills Chennai, None, 600 sqft, Ready to Move, None,New Property, Unfurnished, East, Freehold, 2 Covered, 2, 1, ₹27 Lac, None
2 BHK Builder Floor for Sale in Madhavaram Chennai, Mango Farm, 1193 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹64.4 Lac, ₹5 398 per sqft
2 BHK Builder Floor for Sale in Thirumullaivoyal Chennai, Sree Guru Darshana, 649 sqft, Poss. by Sep '24, 1 out of 4,New Property, Unfurnished, None, None, None, 2, None, ₹49.6 Lac, ₹5 500 per sqft
3 BHK Builder Floor for Sale in Madipakkam Chennai, Vestas Charm, 1125 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹84.4 Lac, ₹7 500 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, Whitefield Mudra Phase A, 1175 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹70.5 Lac, ₹5 999 per sqft
3 BHK Apartment for Sale in Chromepet Chennai, Doshi FirstNest, 1329 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹72.4 Lac, ₹5 448 per sqft
2 BHK Builder Floor for Sale in Anakaputhur Chennai, Crest Brooks, 514 sqft, Poss. by Sep '24, 1 out of 3,New Property, Unfurnished, None, None, 1 Covered, 1, None, ₹31.9 Lac, ₹6 199 per sqft
2 BHK Builder Floor for Sale in Selaiyur Chennai, Sri Sai Sakthi Flats, 1019 sqft, None, 1 out of 3,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹71.3 Lac, ₹7 000 per sqft
2 BHK Apartment for Sale in Kolathur Chennai, Newry Arista, 947 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹66.3 Lac, ₹6 999 per sqft
3 BHK Apartment for Sale in Manapakkam Chennai, Casagrand Majestica, 1587 sqft, Poss. by May '25, 1 out of 5,New Property, Unfurnished, South, Freehold, 1 Covered, 3, 2, ₹1.69 Cr, ₹6 799 per sqft
2 BHK Apartment for Sale in Egattur Chennai, Hiranandani Seawood, 1097 sqft, Ready to Move, None,Resale, Unfurnished, West, Freehold, None, 2, 1, ₹86 Lac, ₹6 641 per sqft
4 BHK Apartment for Sale in Anna Nagar Chennai, The Metrozone, 1800 sqft, Ready to Move, 12 out of 16,New Property, Unfurnished, North - East, Freehold, None, 3, 2, ₹2.25 Cr, ₹10 917 per sqft
2 BHK Apartment for Sale in Kelambakkam Chennai, Casagrand Suncity, 1196 sqft, Poss. by Aug '26, 20 out of 36,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹48 Lac, ₹4 013 per sqft
3 BHK Apartment for Sale in Poonamallee Chennai, Golden Opulence, 1522 sqft, Ready to Move, 3 out of 8,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 2, ₹78.9 Lac, ₹5 183 per sqft
2 BHK Apartment for Sale in Perungudi Chennai, The Ace, 850 sqft, Ready to Move, 7 out of 19,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹1.05 Cr, ₹8 838 per sqft
3 BHK Apartment for Sale in Sholinganallur Chennai, None, 935 sqft, Ready to Move, 2 out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹72.5 Lac, ₹5 429 per sqft
4 BHK Apartment for Sale in TT Krishnamachari Road Chennai, None, 1468 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 1, ₹2.20 Cr, ₹12 941 per sqft
4 BHK Villa for Sale in Navalur Chennai, Casagrand Divinity, 1776 sqft, Ready to Move, None,New Property, Unfurnished, None, Freehold, 1 Covered, 4, 1, ₹1.80 Cr, ₹7 347 per sqft
3 BHK  House for Sale in Kundrathur Chennai, G Square Infiniti, 645 sqft, Ready to Move, 1 out of 1,New Property, Unfurnished, South, Freehold, 1 Covered , 3, 1, ₹80 Lac, ₹6 154 per sqft
3 BHK Apartment for Sale in Thazhambur Chennai, None, 1619 sqft, Poss. by Apr '26, 1 out of 1,New Property, Unfurnished, North, Freehold, 1 Covered , 2, 1, ₹74 Lac, ₹4 571 per sqft
3 BHK Apartment for Sale in Siruseri Chennai, Pragnya Eden Park, 1200 sqft, Ready to Move, 17 out of 18,New Property, Unfurnished, South, Freehold, 1 Covered, 3, 2, ₹95 Lac, ₹5 740 per sqft
3 BHK Apartment for Sale in Alwartirunagar Chennai, Radiance Majestic, 1897 sqft, Poss. by Nov '25, 2 out of 15,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 2, ₹1.95 Cr, ₹10 279 per sqft
3 BHK Apartment for Sale in Mount Road Chennai, None, 3135 sqft, Ready to Move, 7 out of 17,New Property, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹7 Cr, ₹22 329 per sqft
2 BHK Apartment for Sale in Kolathur Chennai, RWD Waterfront, 950 sqft, Poss. by Dec '25, 6 out of 13,New Property, Unfurnished, North, Freehold, 1 Covered , 2, 1, ₹70 Lac, ₹6 692 per sqft
8 BHK  House for Sale in Egattur Chennai, None, 20 000 sqft, Ready to Move, 1 out of 1,Resale, Furnished, None, Freehold, 6 Covered, 10, 3, ₹20 Cr, ₹10 000 per sqft
3 BHK Apartment for Sale in Alwarpet Chennai, None, 1800 sqft, Ready to Move, 2 out of 4,Resale, Furnished, North, Freehold, 1 Covered, 3, 1, ₹3.50 Cr, ₹18 919 per sqft
3 BHK Apartment for Sale in Tambaram West Tambaram Chennai, Marutham Royal Gardens, 1322 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹52.9 Lac, ₹3 999 per sqft
2 BHK Apartment for Sale in Navalur Chennai, Olympia Opaline Sequel, 900 sqft, Ready to Move, 6 out of 20,Resale, Semi-Furnished, South, Freehold, 1 Covered, 2, 2, ₹66 Lac, ₹4 714 per sqft
2 BHK Apartment for Sale in Mogappair West Ambattur Industrial Estate Chennai, Brigade Xanadu, 1364 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.22 Cr, ₹8 944 per sqft
4 BHK Apartment for Sale in Guindy Chennai, Puravankara Purva Somerset House, 2480 sqft, Poss. by Dec '24, 12 out of 16,New Property, Semi-Furnished, East, Freehold, 2 Covered, 3, 3, ₹4.30 Cr, ₹17 339 per sqft
2 BHK  House for Sale in Kovur Chennai, None, 1300 sqft, Ready to Move, Ground out of 1,New Property, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹85 Lac, ₹6 538 per sqft
2 BHK  House for Sale in Mangadu Chennai, None, 520 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, North, Freehold, None, 2, None, ₹40 Lac, ₹6 667 per sqft
2 BHK Apartment for Sale in Saligramam Chennai, Summer Garden, 1040 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.07 Cr, ₹10 300 per sqft
2 BHK Apartment for Sale in Madipakkam Chennai, None, 892 sqft, Ready to Move, 3 out of 3,New Property, Semi-Furnished, South, Freehold, None, 2, 1, ₹78 Lac, ₹8 744 per sqft
3 BHK Apartment for Sale in Porur Chennai, TVS Emerald Green Enclave, 1075 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, West, Freehold, 1 Open, 2, 1, ₹95 Lac, ₹7 832 per sqft
4 BHK Villa for Sale in Vettuvankeni Chennai, None, 2300 sqft, Ready to Move, None,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 2, ₹2.65 Cr, ₹10 192 per sqft
4 BHK Villa for Sale in Injambakkam Chennai, None, 3300 sqft, Ready to Move, None,Resale, Semi-Furnished, North, Freehold, None, 4, 3, ₹4.15 Cr, ₹12 576 per sqft
4 BHK Villa for Sale in Thoraipakkam Chennai, None, 1500 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, 1 Covered, 4, 1, ₹1.90 Cr, ₹10 556 per sqft
4 BHK Apartment for Sale in Guindy Chennai, None, 1400 sqft, Ready to Move, 5 out of 12,New Property, Unfurnished, South, Freehold, 1 Covered, 4, 1, ₹4.45 Cr, ₹18 000 per sqft
3 BHK Apartment for Sale in Gopalapuram Chennai, Landmark Vertica, 2368 sqft, Ready to Move, 7 out of 17,New Property, Semi-Furnished, East, Freehold, 1 Covered , 4, 4, ₹3.43 Cr, ₹14 500 per sqft
4 BHK Apartment for Sale in Egmore Chennai, DLF Commanders Court, 4049 sqft, Ready to Move, 5 out of 17,Resale, Unfurnished, West, Freehold, None, 4, 3, ₹5.95 Cr, ₹14 695 per sqft
3 BHK Apartment for Sale in Egmore Chennai, None, 1500 sqft, Ready to Move, 14 out of 17,Resale, Semi-Furnished, West, Freehold, 2 Covered, 3, 2, ₹2.95 Cr, ₹15 000 per sqft
6 BHK Apartment for Sale in Vepery Chennai, Swapnalok, 2800 sqft, Ready to Move, 1 out of 7,Resale, Furnished, West, Freehold, 1 Open, 5, 1, ₹3.50 Cr, ₹12 500 per sqft
3 BHK Apartment for Sale in Adyar Chennai, None, 1100 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, None, ₹2.05 Cr, None
2 BHK Apartment for Sale in Anna Nagar Chennai, None, 1225 sqft, Ready to Move, 3 out of 3,Resale, Furnished, North, Freehold, 1 Open, 2, 1, ₹1.30 Cr, ₹10 612 per sqft
3 BHK Apartment for Sale in Thiruvanmiyur Chennai, None, 3151 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, South, Freehold, 2 Covered, 3, 2, ₹4.77 Cr, ₹13 632 per sqft
4 BHK Apartment for Sale in Keelkattalai Chennai, None, 1665 sqft, Ready to Move, 2 out of 3,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 3, ₹1.13 Cr, ₹6 800 per sqft
3 BHK Apartment for Sale in Mogappair Chennai, Signature City, 990 sqft, Ready to Move, 4 out of 16,New Property, Furnished, West, Freehold, None, 2, 2, ₹77 Lac, ₹6 471 per sqft
2 BHK  House for Sale in Mangadu Chennai, None, 1300 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, South -West, Freehold, None, 2, 1, ₹60 Lac, ₹4 615 per sqft
3 BHK Apartment for Sale in Siruseri Chennai, Pragnya Eden Park, 1250 sqft, Ready to Move, 11 out of 18,Resale, Unfurnished, South, Freehold, None, 3, 2, ₹95 Lac, ₹5 740 per sqft
3 BHK Apartment for Sale in Oragadam Chennai, Arun Excello Temple Green, 1150 sqft, Ready to Move, 7 out of 17,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹42 Lac, ₹3 652 per sqft
3 BHK Apartment for Sale in Sholinganallur Chennai, Bollineni Hillside Phase II, 1630 sqft, Ready to Move, 4 out of 4,Resale, Unfurnished, North, None, None, 2, 2, ₹1.25 Cr, ₹7 669 per sqft
3 BHK Apartment for Sale in Anna Nagar Chennai, Akritti, 1946 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, North, Freehold, 1 Covered , 4, 2, ₹3.12 Cr, ₹13 000 per sqft
2 BHK Apartment for Sale in Mogappair Chennai, Kgeyes Apoorvaa, 597 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, North, Power Of Attorney, 1 Covered , 2, None, ₹45 Lac, ₹5 646 per sqft
3 BHK Apartment for Sale in Balaji Nagar Valasaravakkam Chennai, None, 1050 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 2, ₹98 Lac, ₹8 167 per sqft
3 BHK Apartment for Sale in Madipakkam Chennai, JD Homes, 1218 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, North, Freehold, None, 2, 2, ₹79 Lac, ₹6 486 per sqft
2 BHK  House for Sale in Veppampattu Chennai, None, 700 sqft, Ready to Move, Ground out of 1,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹35 Lac, ₹5 000 per sqft
4 BHK Apartment for Sale in Navalur Chennai, Olympia Opaline, 2200 sqft, Ready to Move, 9 out of 19,Resale, Semi-Furnished, North, Freehold, 2 Covered , 1, None, ₹2 Cr, ₹6 842 per sqft
2 BHK Apartment for Sale in Mannivakkam Chennai, Casagrand Miro, 717 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹49 Lac, ₹4 662 per sqft
2 BHK Apartment for Sale in Mahindra World City Chennai, Nova, 482 sqft, Ready to Move, Ground out of 7,Resale, Semi-Furnished, East, Freehold, 2 Open, 1, None, ₹35 Lac, ₹5 882 per sqft
3 BHK Apartment for Sale in Ambattur Chennai, BBCL Navarathina, 1300 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, East, Freehold, 2 Covered, 2, 2, ₹80 Lac, ₹5 333 per sqft
2 BHK Apartment for Sale in Valasaravakkam Chennai, None, 1200 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, South, Freehold, 1 Covered, 2, 2, ₹85 Lac, ₹6 454 per sqft
2 BHK Apartment for Sale in Gerugambakkam Chennai, Sai Apartment, 650 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, North, Freehold, 1 Covered, 2, 1, ₹33 Lac, ₹4 400 per sqft
3 BHK Apartment for Sale in Navalur Chennai, None, 1416 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹72 Lac, ₹4 500 per sqft
4 BHK Villa for Sale in Perungudi Chennai, None, 3100 sqft, Ready to Move, None,New Property, Semi-Furnished, East, Freehold, None, 4, 3, ₹2.50 Cr, ₹7 163 per sqft
3 BHK Apartment for Sale in Perumbakkam Chennai, None, 830 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹70 Lac, ₹5 185 per sqft
3 BHK Apartment for Sale in Royapettah Chennai, AR Regalia, 1609 sqft, Ready to Move, 1 out of 2,Resale, Unfurnished, South, Freehold, None, 3, 2, ₹3.10 Cr, ₹19 267 per sqft
3 BHK Apartment for Sale in Siruseri Chennai, KG Earth Homes, 1000 sqft, Ready to Move, 4 out of 5,Resale, Unfurnished, West, Freehold, None, 1, None, ₹55 Lac, ₹4 701 per sqft
3 BHK Apartment for Sale in Thiruvanmiyur Chennai, None, 1213 sqft, Ready to Move, 2 out of 5,New Property, Semi-Furnished, None, None, 2 Covered, 3, 1, ₹2.91 Cr, ₹17 908 per sqft
3 BHK  House for Sale in Kodungaiyur Chennai, None, 1800 sqft, Ready to Move, 1 out of 1,Resale, Furnished, East, Freehold, 1 Covered, 3, None, ₹1.50 Cr, ₹12 531 per sqft
3 BHK Apartment for Sale in Koyambedu Chennai, None, 1464 sqft, Poss. by May '24, 5 out of 5,New Property, Semi-Furnished, North, Freehold, 1 Covered, 3, 4, ₹1.45 Cr, ₹9 944 per sqft
2 BHK Apartment for Sale in Babu Nagar Medavakkam Chennai, RWD Palm, 1133 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, None, ₹65 Lac, ₹5 737 per sqft
3 BHK Apartment for Sale in Oragadam Chennai, Hiranandani Parks, 1756 sqft, Ready to Move, 4 out of 28,Resale, Furnished, East, Freehold, 2 Covered, 3, 2, ₹80 Lac, ₹3 546 per sqft
1 BHK Apartment for Sale in Sholinganallur Chennai, TNHB 392 LIG Flats Sholinganallur, 450 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, West, Freehold, None, 1, 1, ₹20 Lac, ₹3 846 per sqft
3 BHK Apartment for Sale in East Coast Road Chennai, Casagrand ECR14, 1069 sqft, Ready to Move, 8 out of 14,Resale, Semi-Furnished, East, Freehold, None, 2, None, ₹1.40 Cr, ₹8 563 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, Casagrand Zenith, 650 sqft, Ready to Move, 6 out of 14,Resale, Unfurnished, North, Freehold, 1 Covered, 2, 1, ₹75 Lac, ₹7 530 per sqft
2 BHK Apartment for Sale in Medavakkam Chennai, Casa Grande Zenith Phase II, 846 sqft, Ready to Move, 4 out of 12,Resale, Unfurnished, East, Co-operative Society, None, 2, 1, ₹66 Lac, ₹7 801 per sqft
4 BHK Villa for Sale in Nolambur Chennai, VNR Cloverdale, 2424 sqft, Ready to Move, 1 out of 5,Resale, Unfurnished, East, Freehold, 2 Covered, 3, 2, ₹2.10 Cr, ₹8 663 per sqft
1 BHK Apartment for Sale in Padur Chennai, Urbanrise Revolution One, 330 sqft, Poss. by Apr '24, 10 out of 19,Resale, Unfurnished, East, Freehold, None, 1, 1, ₹23 Lac, ₹6 371 per sqft
3 BHK Apartment for Sale in Nesapakkam Chennai, None, 1085 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, North, Freehold, None, 2, 1, ₹87 Lac, ₹8 018 per sqft
2 BHK Apartment for Sale in Tambaram Chennai, Breeze Avenue, 943 sqft, Ready to Move, 1 out of 2,New Property, Semi-Furnished, South, Freehold, None, 2, 2, ₹42 Lac, ₹4 454 per sqft
2 BHK Apartment for Sale in Kelambakkam Chennai, Akshaya Orlando, 724 sqft, Ready to Move, 5 out of 11,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹41.9 Lac, ₹4 232 per sqft
3 BHK Apartment for Sale in Alwarpet Chennai, None, 1900 sqft, Ready to Move, 1 out of 3,Resale, Semi-Furnished, West, None, None, 3, 1, ₹3.50 Cr, None
3 BHK Apartment for Sale in Egmore Chennai, DLF Commanders Court, 1635 sqft, Ready to Move, 5 out of 17,New Property, Unfurnished, North - East, Freehold, None, 3, 2, ₹2.20 Cr, ₹13 456 per sqft
3 BHK Apartment for Sale in Adyar Chennai, None, 2000 sqft, Ready to Move, 1 out of 3,New Property, Unfurnished, North, Freehold, None, 3, 1, ₹3 Cr, ₹13 636 per sqft
