property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Krishnarajapura Bangalore, None, 2175 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.91 Cr, ₹8 782 per sqft
3 BHK Apartment for Sale in Thanisandra Main Road Bangalore, None, 970 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, None, 2, None, ₹89 Lac, ₹9 175 per sqft
4 BHK Apartment for Sale in Hebbal Bangalore, L&T Raintree Boulevard, 2400 sqft, Ready to Move, 9 out of 16,Resale, Semi-Furnished, East, Freehold, None, 4, 2, ₹3.36 Cr, ₹12 086 per sqft
3 BHK Apartment for Sale in Hebbal Bangalore, Prestige Misty Waters, 1991 sqft, Ready to Move, 8 out of 18,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹2.50 Cr, ₹12 557 per sqft
2 BHK Apartment for Sale in Thanisandra Main Road Bangalore, Orchid Piccadilly, 1160 sqft, Ready to Move, 4 out of 12,New Property, Unfurnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.13 Cr, ₹9 741 per sqft
3 BHK Apartment for Sale in Jakkur Bangalore, Sobha HRC Pristine, 1600 sqft, Ready to Move, 12 out of 20,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹2.45 Cr, ₹12 895 per sqft
1 BHK Apartment for Sale in Varthur Bangalore, None, 422 sqft, Poss. by Dec '27, 5 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 1, None, ₹60 Lac, ₹10 909 per sqft
3 BHK Apartment for Sale in Kanakapura Road Bangalore, Prestige Falcon City, 1550 sqft, Ready to Move, 20 out of 32,Resale, Semi-Furnished, West, Freehold, 1 Covered, 4, 2, ₹2.63 Cr, ₹14 709 per sqft
3 BHK Apartment for Sale in Phase 2 Electronic City Bangalore, None, 1104 sqft, Ready to Move, 1 out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹57.2 Lac, ₹4 145 per sqft
3 BHK Apartment for Sale in Hebbal Bangalore, L&T Raintree Boulevard, 1600 sqft, Ready to Move, 1 out of 14,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹3.25 Cr, ₹16 373 per sqft
2 BHK Apartment for Sale in Anchepalya Bangalore, None, 635 sqft, Ready to Move, 25 out of 30,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹1.08 Cr, ₹10 976 per sqft
4 BHK Apartment for Sale in Hebbal Bangalore, RMZ Latitude, 3500 sqft, Ready to Move, 9 out of 20,Resale, Semi-Furnished, North, Freehold, 1 Covered, 4, 1, ₹5.80 Cr, ₹14 891 per sqft
2 BHK Apartment for Sale in Hosa Road  off Hosur Road Bangalore, None, 1273 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹72.6 Lac, ₹5 700 per sqft
4 BHK Villa for Sale in Defence Colony Indiranagar Bangalore, None, 6500 sqft, Ready to Move, None,Resale, Semi-Furnished, None, Freehold, 4 Covered, 5, 3, ₹20 Cr, ₹37 037 per sqft
3 BHK Apartment for Sale in Sompura Bangalore, None, 876 sqft, Poss. by Oct '24, 6 out of 12,New Property, Unfurnished, North, Power Of Attorney, 1 Covered, 2, 2, ₹80.8 Lac, ₹6 250 per sqft
2 BHK Apartment for Sale in Krishnarajapura Bangalore, None, 1200 sqft, Poss. by Dec '25, 2 out of 30,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.01 Cr, ₹7 500 per sqft
4 BHK Villa for Sale in Whitefield Bangalore, None, 2660 sqft, None, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹1.99 Cr, ₹7 514 per sqft
4 BHK Villa for Sale in Sarjapur Road Bangalore, None, 2323 sqft, Poss. by Jun '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹3.36 Cr, ₹14 479 per sqft
2 BHK Apartment for Sale in Tumkur Road Bangalore, None, 1163 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹69 Lac, None
2 BHK Apartment for Sale in Bommasandra Bangalore, None, 1000 sqft, Poss. by Jan '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹46 Lac, ₹4 599 per sqft
2 BHK Apartment for Sale in Thanisandra Bangalore, None, 1185 sqft, Ready to Move, 2 out of 4,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 2, ₹63 Lac, ₹5 316 per sqft
4 BHK Apartment for Sale in Panathur Bangalore, None, 2481 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, 1 Covered, 4, None, ₹3.60 Cr, ₹11 163 per sqft
3 BHK Apartment for Sale in Jakkur Bangalore, None, 1169 sqft, Poss. by Mar '27, 5 out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.30 Cr, ₹8 491 per sqft
4 BHK Apartment for Sale in Jakkur Bangalore, None, 2015 sqft, Poss. by Sep '26, Ground out of 10,New Property, Unfurnished, East, None, None, 3, None, ₹3.18 Cr, ₹15 782 per sqft
3 BHK Apartment for Sale in Uttarahalli Hobli Bangalore, None, 1556 sqft, Poss. by Jan '25, 10 out of 12,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹1.22 Cr, ₹7 868 per sqft
3 BHK Apartment for Sale in Yelahanka Satellite Town Bangalore, None, 888 sqft, Poss. by Dec '28, 4 out of 16,New Property, Unfurnished, None, None, None, 2, 1, ₹94.5 Lac, ₹7 238 per sqft
2 BHK Apartment for Sale in Thanisandra Main Road Bangalore, None, 1185 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.13 Cr, ₹9 536 per sqft
2 BHK Apartment for Sale in Kengeri Bangalore, None, 726 sqft, Poss. by Sep '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹42 Lac, ₹5 785 per sqft
4 BHK Apartment for Sale in Sarjapura Bangalore, None, 2471 sqft, Poss. by Nov '26, None,New Property, Semi-Furnished, None, None, 1 Covered, 4, None, ₹1.87 Cr, ₹7 606 per sqft
2 BHK Apartment for Sale in Hennur Main Road Bangalore, None, 1263 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹85.9 Lac, ₹6 800 per sqft
2 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore, None, 1141 sqft, Poss. by Dec '24, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹65 Lac, ₹5 700 per sqft
2 BHK Apartment for Sale in Chandapura Bangalore, None, 965 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹69.7 Lac, ₹7 223 per sqft
2 BHK Apartment for Sale in Mysore Road Bangalore, None, 1020 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹80 Lac, ₹7 838 per sqft
3 BHK Apartment for Sale in Jalahalli  Jalahalli  Outer Ring Road Bangalore, None, 2000 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.50 Cr, ₹7 500 per sqft
3 BHK Apartment for Sale in Bannerghatta Main Road Bangalore, None, 1879 sqft, Poss. by Dec '24, 5 out of 12,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.40 Cr, ₹7 500 per sqft
2 BHK Apartment for Sale in Kanakapura Road Bangalore, None, 780 sqft, Ready to Move, 12 out of 29,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹92.2 Lac, ₹8 989 per sqft
3 BHK Apartment for Sale in Phase 6 JP Nagar Bangalore, None, 2073 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 3, ₹2.13 Cr, ₹10 304 per sqft
3 BHK Apartment for Sale in Chambenahalli Bangalore, None, 1485 sqft, Poss. by Dec '24, Ground out of 3,New Property, Unfurnished, North, None, 1 Covered, 2, 1, ₹83.7 Lac, ₹5 635 per sqft
2 BHK Apartment for Sale in Yelahanka Airforce Base Bangalore, None, 1171 sqft, Poss. by Apr '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹86.6 Lac, ₹7 399 per sqft
2 BHK Apartment for Sale in Yelahanka Bangalore, None, 1158 sqft, Poss. by Sep '24, 2 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹63.7 Lac, ₹5 500 per sqft
3 BHK Apartment for Sale in Yemalur  Bellandur Bangalore, None, 3167 sqft, Poss. by Dec '25, 9 out of 13,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹5.73 Cr, ₹13 569 per sqft
4 BHK Apartment for Sale in Whitefield Bangalore, None, 2580 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 4, None, ₹2.60 Cr, ₹10 093 per sqft
3 BHK Villa for Sale in Rajanukunte Bangalore, None, 2600 sqft, Ready to Move, None,Resale, Semi-Furnished, None, None, 1 Covered, 3, 3, ₹2.25 Cr, ₹8 654 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, None, 1758 sqft, Poss. by Aug '28, 5 out of 16,New Property, Unfurnished, None, Freehold, None, 3, 3, ₹2.11 Cr, ₹12 002 per sqft
2 BHK Apartment for Sale in Yelahanka Bangalore, None, 1315 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹92.2 Lac, ₹7 008 per sqft
2 BHK Apartment for Sale in Kadugodi Bangalore, None, 1055 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹66.5 Lac, ₹6 300 per sqft
2 BHK Apartment for Sale in Phase 9th JP Nagar Bangalore, None, 1377 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.05 Cr, ₹7 643 per sqft
3 BHK Apartment for Sale in Jakkur Bangalore, None, 1776 sqft, Poss. by May '24, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.46 Cr, ₹13 900 per sqft
4 BHK Apartment for Sale in Rajajinagar Bangalore, None, 4269 sqft, Ready to Move, 3 out of 30,New Property, Unfurnished, None, None, 2 Covered, 3, None, ₹9.99 Cr, ₹23 404 per sqft
2 BHK Apartment for Sale in Kaggadasapura  Indira nagar Bangalore, None, 1405 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.61 Cr, ₹11 499 per sqft
3 BHK Villa for Sale in Sarjapur Road Bangalore, None, 2034 sqft, None, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.72 Cr, ₹8 500 per sqft
2 BHK Apartment for Sale in Kogilu Main Road Bangalore, None, 1198 sqft, Poss. by Jan '29, 5 out of 17,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.17 Cr, ₹9 842 per sqft
3 BHK Apartment for Sale in Tumkur Road Bangalore, None, 1691 sqft, Poss. by Jun '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.31 Cr, ₹7 769 per sqft
3 BHK Apartment for Sale in Mathikere Bangalore, None, 1955 sqft, Poss. by Dec '24, 3 out of 11,New Property, Unfurnished, North, None, 1 Covered, 3, 3, ₹2.16 Cr, ₹11 074 per sqft
3 BHK Apartment for Sale in Magadi Main Road Bangalore, None, 1200 sqft, Poss. by Jun '27, 13 out of 32,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 2, ₹1.70 Cr, ₹11 985 per sqft
4 BHK Villa for Sale in Budigere Bangalore, None, 4954 sqft, Poss. by Aug '25, None,New Property, Unfurnished, None, None, 1 Covered, 4, None, ₹4.43 Cr, ₹8 947 per sqft
3 BHK Villa for Sale in Devanahalli Bangalore, None, 2179 sqft, Poss. by May '27, None,New Property, Unfurnished, None, None, None, 3, None, ₹2 Cr, ₹9 179 per sqft
3 BHK Villa for Sale in Kanakapura Road Bangalore, None, 1500 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.05 Cr, ₹7 000 per sqft
2 BHK Apartment for Sale in Sarjapura Bangalore, None, 1065 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹42.6 Lac, ₹4 000 per sqft
1 BHK Apartment for Sale in Kanakapura Road Bangalore, None, 554 sqft, Poss. by Oct '24, None,New Property, Unfurnished, None, None, 1 Covered, 1, None, ₹51 Lac, ₹9 207 per sqft
2 BHK Apartment for Sale in Uttarahalli Hobli Bangalore, None, 1198 sqft, Poss. by Sep '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹76.4 Lac, ₹6 375 per sqft
3 BHK Villa for Sale in Hoskote Bangalore, None, 1966 sqft, Poss. by Jun '24, None,New Property, Unfurnished, None, None, None, 3, None, ₹94.4 Lac, ₹4 800 per sqft
5 BHK  House for Sale in Ombr Layout  Banaswadi Bangalore, None, 3800 sqft, None, 1 out of 2,Resale, Furnished, None, None, None, 6, 1, ₹10 Cr, ₹41 667 per sqft
2 BHK Apartment for Sale in Bhoopasandra Bangalore, E Spring Seasons, 875 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, South, Freehold, 108 Covered, 2, 2, ₹85 Lac, ₹7 727 per sqft
3 BHK Villa for Sale in Sarjapura Bangalore, Peninsula Solitaire, 2000 sqft, Ready to Move, None,Resale, Unfurnished, North - West, Freehold, None, 3, 1, ₹1.80 Cr, ₹7 200 per sqft
3 BHK Apartment for Sale in BEL Layout Vidyaranyapura Bangalore, None, 1554 sqft, Ready to Move, Ground out of 4,Resale, Semi-Furnished, None, None, None, 2, 2, ₹89 Lac, ₹5 727 per sqft
3 BHK Apartment for Sale in Cox Town Bangalore, None, 1200 sqft, Ready to Move, 1 out of 3,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 3, ₹1.30 Cr, None
3 BHK Apartment for Sale in Panathur Bangalore, None, 1600 sqft, Poss. by Dec '28, 10 out of 19,New Property, Unfurnished, None, Freehold, None, 3, 2, ₹2.08 Cr, ₹13 000 per sqft
3 BHK Apartment for Sale in Gunjur Bangalore, None, 1176 sqft, Poss. by Jul '27, 1 out of 27,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.60 Cr, ₹9 524 per sqft
4 BHK Apartment for Sale in Chokkanahalli Bangalore, None, 1800 sqft, Ready to Move, 7 out of 13,Resale, Furnished, None, Freehold, 2 Covered, 5, 1, ₹3.60 Cr, ₹14 101 per sqft
4 BHK Apartment for Sale in Begur Koppa Road Bangalore, None, 2730 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 4, None, ₹2.54 Cr, ₹9 313 per sqft
2 BHK Apartment for Sale in Panathur Bangalore, None, 1182 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹94.6 Lac, ₹8 000 per sqft
3 BHK Villa for Sale in Begur Bangalore, None, 1978 sqft, Poss. by Aug '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹1.63 Cr, ₹8 272 per sqft
3 BHK Villa for Sale in Sarjapura Bangalore, None, 1200 sqft, Poss. by Sep '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.36 Cr, ₹11 348 per sqft
2 BHK Apartment for Sale in Panathur Bangalore, Orchid Bloomsberry, 761 sqft, Poss. by Mar '28, 15 out of 17,New Property, Unfurnished, East, Freehold, 2 Covered, 2, 1, ₹1.12 Cr, ₹9 630 per sqft
4 BHK Apartment for Sale in Kanakapura Road Bangalore, Purva Park Hill, 1880 sqft, Poss. by Sep '25, 10 out of 20,New Property, Unfurnished, East, Freehold, 1 Covered, 4, 4, ₹2.68 Cr, ₹10 007 per sqft
2 BHK Builder Floor for Sale in Hebbal Bangalore, KSR Cordelia, 1050 sqft, Ready to Move, 2 out of 6,Resale, Unfurnished, West, Freehold, None, 2, 2, ₹67.5 Lac, ₹6 429 per sqft
3 BHK Apartment for Sale in Vibhutipura Extension  Kartik Nagar Bangalore, None, 1200 sqft, Ready to Move, 3 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹1.20 Cr, ₹7 385 per sqft
2 BHK Apartment for Sale in Jalahalli  Jalahalli  Outer Ring Road Bangalore, None, 1386 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹1.13 Cr, ₹8 153 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, None, 1702 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.25 Cr, ₹7 349 per sqft
2 BHK Apartment for Sale in Jalahalli  Jalahalli  Outer Ring Road Bangalore, None, 1380 sqft, Ready to Move, 4 out of 4,New Property, Unfurnished, None, Freehold, 1 Covered, 2, 1, ₹89.5 Lac, ₹6 486 per sqft
2 BHK Apartment for Sale in Bannerghatta Main Road Bangalore, None, 1160 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.10 Cr, ₹9 561 per sqft
3 BHK Apartment for Sale in Phase 1 Electronics City Bangalore, None, 1495 sqft, Poss. by Mar '24, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹72 Lac, ₹4 816 per sqft
2 BHK Apartment for Sale in Doddagubbi Bangalore, None, 939 sqft, Ready to Move, 3 out of 3,New Property, Unfurnished, None, Freehold, None, 2, 1, ₹40 Lac, ₹4 260 per sqft
1 BHK Apartment for Sale in Sarjapura Bangalore, None, 690 sqft, Ready to Move, None,New Property, Furnished, None, None, 1 Covered, 1, None, ₹31.1 Lac, ₹4 500 per sqft
3 BHK Apartment for Sale in Attur Layout  Yelahanka New Town Bangalore, Concorde Antares, 1141 sqft, Poss. by Sep '27, 11 out of 16,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹99.1 Lac, ₹6 833 per sqft
3 BHK Apartment for Sale in Whitefield Bangalore, ELV HIGH GARDEN, 1740 sqft, None, 2 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.75 Cr, ₹10 100 per sqft
4 BHK Apartment for Sale in Sarjapura Bangalore, Sobha Royal Pavilion, 2232 sqft, Poss. by Sep '25, Ground out of 18,Resale, Unfurnished, None, Freehold, None, 3, 2, ₹3 Cr, ₹13 441 per sqft
3 BHK Builder Floor for Sale in Hebbal Bangalore, PSR Arcade, 1300 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, West, Co-operative Society, 2 Covered, 2, 2, ₹58 Lac, ₹3 821 per sqft
3 BHK  House for Sale in East Of Ngef Layout  Bennigana Halli Bangalore, None, 1200 sqft, Ready to Move, None,Resale, Semi-Furnished, North, Co-operative Society, None, 2, 2, ₹2.28 Cr, ₹15 233 per sqft
3 BHK Villa for Sale in Hosur Road Bangalore, None, 1200 sqft, Poss. by Dec '26, None,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹72 Lac, ₹5 538 per sqft
3 BHK Apartment for Sale in Nri Layout Bangalore, KVG Aster, 1087 sqft, Ready to Move, Ground out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹81.9 Lac, ₹6 022 per sqft
3 BHK Apartment for Sale in Hosur Main Road Bangalore, SB Temple Tree, 1765 sqft, Ready to Move, 5 out of 13,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹1.68 Cr, ₹9 561 per sqft
2 BHK Apartment for Sale in Ullal Bangalore, Pratheeksha Marvel, 1050 sqft, Poss. by Apr '24, 3 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹84.3 Lac, ₹6 741 per sqft
2 BHK Apartment for Sale in Konappana Agrahara  Electronic City Bangalore, E Golden Abode, 800 sqft, Ready to Move, 3 out of 5,New Property, Semi-Furnished, North, Freehold, 1 Covered, 2, 2, ₹59.5 Lac, ₹5 587 per sqft
4 BHK Villa for Sale in Whitefield Bangalore, None, 1800 sqft, Poss. by Jun '24, None,New Property, Unfurnished, East, Freehold, None, 4, 2, ₹2 Cr, ₹7 704 per sqft
2 BHK Apartment for Sale in Horamavu Bangalore, VSR Tranquil, 890 sqft, Ready to Move, 8 out of 10,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.02 Cr, ₹8 395 per sqft
4 BHK Villa for Sale in Kannamangala Bangalore, MIMS Crescenta, 2400 sqft, Ready to Move, None,New Property, Unfurnished, North - East, Freehold, 2 Covered, 4, 2, ₹3.48 Cr, ₹9 853 per sqft
4 BHK Villa for Sale in Sarjapura Bangalore, Atco La Vivant, 2507 sqft, Poss. by Mar '26, None,New Property, Semi-Furnished, East, Freehold, 1 Covered, 5, 2, ₹1.94 Cr, ₹7 738 per sqft
1 BHK Apartment for Sale in Talaghattapura Bangalore, Provident Park Square, 500 sqft, Ready to Move, 3 out of 14,New Property, Semi-Furnished, North, Freehold, 1 Covered, 1, 1, ₹60.6 Lac, ₹10 093 per sqft
2 BHK Apartment for Sale in Yelahanka Bangalore, Peace Paramount, 1157 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹55.5 Lac, ₹4 799 per sqft
3 BHK Apartment for Sale in Sompura Bangalore, Bhavya Dazzle, 921 sqft, Poss. by Nov '24, 6 out of 8,New Property, Semi-Furnished, North, Freehold, 1 Covered, 2, 3, ₹95 Lac, ₹6 719 per sqft
3 BHK Apartment for Sale in Electronic City Bangalore, None, 1485 sqft, Ready to Move, 11 out of 14,New Property, Unfurnished, East, Freehold, None, 3, 2, ₹1.46 Cr, ₹9 832 per sqft
4 BHK Villa for Sale in Budigere Cross Bangalore, Avani Abode, 2507 sqft, Poss. by Dec '25, None,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹2.25 Cr, ₹8 975 per sqft
3 BHK Apartment for Sale in Btm Layout Bangalore, Green City Eutopia, 1365 sqft, Ready to Move, 3 out of 7,New Property, Semi-Furnished, North, Freehold, 1 Covered, 3, 3, ₹2.15 Cr, ₹12 286 per sqft
2 BHK Apartment for Sale in Arehalli Uttarahalli Hobli Bangalore, Srivari Forest Breeze, 1160 sqft, Poss. by Oct '24, 3 out of 5,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹78.9 Lac, ₹6 800 per sqft
3 BHK Apartment for Sale in Koramangala Bangalore, Inspira Petals, 1356 sqft, None, 4 out of 4,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 2, ₹2.07 Cr, ₹11 999 per sqft
2 BHK Apartment for Sale in ITPL Main Road Bangalore, None, 1183 sqft, Poss. by Nov '25, 6 out of 13,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.17 Cr, ₹9 946 per sqft
2 BHK Apartment for Sale in Sarjapura Bangalore, GRC Shreekrish, 1100 sqft, Poss. by Dec '26, 5 out of 10,New Property, Unfurnished, North - East, Freehold, 100 Covered, 2, 2, ₹97.2 Lac, ₹8 836 per sqft
3 BHK Apartment for Sale in Ramanjaneyanagar  Chikkalasandra Bangalore, None, 1300 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, North - East, Freehold, 1 Covered, 2, 2, ₹93 Lac, ₹6 000 per sqft
2 BHK Apartment for Sale in Panathur Bangalore, Orchid Bloomsberry, 1512 sqft, Poss. by Mar '28, 9 out of 18,New Property, Unfurnished, North - East, Freehold, 1 Covered, 2, 1, ₹1.07 Cr, ₹7 077 per sqft
3 BHK Apartment for Sale in Jakkuru Layout  Jakkuru Bangalore, Assetz Soho & Sky, 1748 sqft, Poss. by Aug '26, 5 out of 13,New Property, Unfurnished, East, Freehold, 1 Covered, 3, 2, ₹2.42 Cr, ₹9 723 per sqft
2 BHK Apartment for Sale in Gottigere Bangalore, None, 800 sqft, Poss. by Jun '26, 1 out of 1,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹87.6 Lac, ₹8 513 per sqft
2 BHK Apartment for Sale in Kadugodi Bangalore, DB Lakven Visishta, 817 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹78.6 Lac, ₹6 932 per sqft
2 BHK Apartment for Sale in Itpl  Whitefield Bangalore, None, 847 sqft, Poss. by Oct '24, 1 out of 5,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 2, ₹74.5 Lac, ₹6 597 per sqft
8 BHK  House for Sale in Babusapalya Bangalore, None, 6500 sqft, Ready to Move, 5 out of 5,Resale, Semi-Furnished, North, Freehold, 2 Covered, 8, 6, ₹2.99 Cr, ₹4 600 per sqft
2 BHK Apartment for Sale in Thanisandra Main Road Bangalore, Purva Atmosphere, 896 sqft, Poss. by Mar '25, 9 out of 34,New Property, Unfurnished, North - East, Freehold, 1 Covered, 2, 1, ₹1.70 Cr, ₹13 281 per sqft
4 BHK Villa for Sale in Varthur Bangalore, Myhna Meadows, 1600 sqft, Poss. by Dec '24, None,New Property, Unfurnished, East, Freehold, 2 Covered, 5, 4, ₹2.90 Cr, ₹12 043 per sqft
4 BHK Apartment for Sale in Jakkur Bangalore, Assetz Soho & Sky, 2799 sqft, Poss. by Sep '26, 6 out of 13,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹2.62 Cr, ₹9 360 per sqft
2 BHK Apartment for Sale in Kanakapura Road Bangalore, Provident Park Square, 670 sqft, Ready to Move, 10 out of 14,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹72 Lac, ₹9 351 per sqft
3 BHK Apartment for Sale in Thanisandra Bangalore, Purva Atmosphere, 1600 sqft, Poss. by Mar '25, 8 out of 21,New Property, Unfurnished, North - East, Freehold, 2 Covered, 3, 3, ₹2.70 Cr, ₹13 433 per sqft
4 BHK Apartment for Sale in Thanisandra Bangalore, Purva Atmosphere, 2290 sqft, Poss. by Mar '25, 6 out of 33,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 3, ₹2.75 Cr, ₹11 506 per sqft
2 BHK Apartment for Sale in Kanakapura Road Bangalore, Sattva Misty Charm, 870 sqft, Poss. by Sep '25, 8 out of 9,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹82.5 Lac, ₹6 634 per sqft
2 BHK Apartment for Sale in Yelahanka New Town Bangalore, Concorde Antares, 1066 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹70 Lac, ₹6 567 per sqft
3 BHK Apartment for Sale in Hulimavu Bangalore, Master Royal Meenakshi, 1210 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, North, Freehold, 1 Covered, 3, 2, ₹1.47 Cr, ₹8 448 per sqft
3 BHK Apartment for Sale in Hennur Gardens Bangalore, DNR Parklink Phase 1, 1400 sqft, Poss. by Dec '25, 14 out of 22,New Property, Unfurnished, North, Freehold, 1 Covered, 2, 3, ₹1.62 Cr, ₹10 351 per sqft
3 BHK Apartment for Sale in Kanakapura Road Bangalore, Provident Park Square, 900 sqft, Ready to Move, 11 out of 14,Resale, Unfurnished, East, Freehold, 1 Open, 3, 2, ₹1.25 Cr, ₹11 302 per sqft
2 BHK Apartment for Sale in Thanisandra Main Road Bangalore, Purva Atmosphere, 1320 sqft, Poss. by Dec '25, 10 out of 34,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹1.60 Cr, ₹12 121 per sqft
3 BHK Villa for Sale in Kanakapura Road Bangalore, Nanda Prakruthi, 2300 sqft, Ready to Move, None,New Property, Furnished, None, None, None, 3, None, ₹1.35 Cr, ₹5 870 per sqft
2 BHK Apartment for Sale in Rachenahalli  Thanisandra Bangalore, SNN Estates Felicity, 2299 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, None, 3, None, ₹2.61 Cr, ₹11 376 per sqft
