New Delhi,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=5,1,2,3,4,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=New-Delhi&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Mumbai,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Mumbai&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Chennai,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Chennai&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Pune,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Pune&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Noida,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=4,1,5,2,3&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Noida&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Gurgaon,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Gurgaon&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Bangalore,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Bangalore&BudgetMin=5-Lacs&BudgetMax=20-Crores"
Ahmedabad,"https://www.magicbricks.com/property-for-sale/residential-real-estate?bedroom=1,2,3,4,5,%3E5&proptype=Multistorey-Apartment,Builder-Floor-Apartment,Penthouse,Studio-Apartment,Residential-House,Villa&cityName=Ahmedabad&BudgetMin=5-Lacs&BudgetMax=20-Crores"
