property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
4 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon, None, 2450 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 4, 2, ₹3.14 Cr, ₹11 630 per sqft
3 BHK Apartment for Sale in Tata Gurgaon Gateway  Sector 112 Gurgaon, None, 1530 sqft, Ready to Move, 15 out of 21,Resale, Semi-Furnished, None, Freehold, 1 Covered, 3, 3, ₹3 Cr, ₹13 483 per sqft
3 BHK Builder Floor for Sale in Ashiana Amarah  New Gurgaon Gurgaon, None, 1550 sqft, Poss. by Dec '26, 2 out of 6,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.60 Cr, ₹10 323 per sqft
4 BHK Builder Floor for Sale in Sector 57 Gurgaon, None, 2700 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, North, Freehold, 2 Covered, 4, 3, ₹2.20 Cr, ₹8 148 per sqft
3 BHK Apartment for Sale in Elevate  Sector 59 Gurgaon, Elevate, 1500 sqft, Poss. by Dec '24, 22 out of 33,Resale, Semi-Furnished, North - West, Freehold, None, 4, 3, ₹4.85 Cr, ₹21 133 per sqft
3 BHK Apartment for Sale in Trehan Luxury Floors  Golf Course Extension Road Gurgaon, Trehan Luxury Floors, 1350 sqft, Poss. by Apr '25, 1 out of 3,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹1.90 Cr, ₹11 515 per sqft
4 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon, None, 3000 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 4, 3, ₹6.75 Cr, ₹15 000 per sqft
4 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon, None, 1900 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, None, Freehold, 2 Covered , 4, 2, ₹4.05 Cr, ₹15 000 per sqft
2 BHK Apartment for Sale in Shapoorji Pallonji Joyville  Sector 102 Gurgaon, Shapoorji Pallonji Joyville, 1150 sqft, Ready to Move, 9 out of 18,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 2, ₹1.68 Cr, ₹12 281 per sqft
4 BHK Apartment for Sale in Bestech Park View Spa Next  Sector 67 Gurgaon, Bestech Park View Spa Next, 1900 sqft, Ready to Move, 10 out of 12,Resale, Semi-Furnished, East, Freehold, 2 Covered, 5, 5, ₹3.70 Cr, ₹13 780 per sqft
3 BHK Apartment for Sale in Conscient Heritage Max  Sector 102 Gurgaon, Conscient Heritage Max, 1600 sqft, Ready to Move, 24 out of 25,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 4, ₹2.30 Cr, ₹10 703 per sqft
2 BHK Apartment for Sale in M3M Heights  Sector 65 Gurgaon, M3M Heights, 1061 sqft, Ready to Move, 20 out of 35,Resale, Furnished, East, Freehold, 1 Covered, 2, 2, ₹1.90 Cr, ₹15 067 per sqft
4 BHK Apartment for Sale in Adani M2K Oyster Grande  Sector 102 Gurgaon, Adani M2K Oyster Grande, 3200 sqft, Ready to Move, 4 out of 24,Resale, Semi-Furnished, East, Freehold, 1 Covered, 4, 4, ₹3.50 Cr, ₹10 938 per sqft
4 BHK Apartment for Sale in Sector 102 Gurgaon, None, 2200 sqft, Ready to Move, 5 out of 5,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 5, 5, ₹3 Cr, ₹9 375 per sqft
4 BHK Apartment for Sale in DLF The Arbour  Sector 63 Gurgaon, DLF The Arbour, 2800 sqft, Poss. by Mar '30, 5 out of 39,Resale, Furnished, East, Freehold, 2 Covered, 4, 2, ₹7.50 Cr, ₹18 987 per sqft
2 BHK Apartment for Sale in Sector 89 Gurgaon, None, 1605 sqft, Poss. by Oct '24, 10 out of 21,New Property, Unfurnished, East, Freehold, 1 Covered, 2, 2, ₹1.50 Cr, ₹9 346 per sqft
3 BHK Apartment for Sale in Sector 67 Gurgaon, None, 1922 sqft, Ready to Move, 1 out of 18,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 2, ₹2.20 Cr, ₹10 000 per sqft
3 BHK Apartment for Sale in ATS Marigold  Sector 89A Gurgaon, ATS Marigold, 2000 sqft, Ready to Move, 9 out of 24,Resale, Unfurnished, East, Freehold, 2 Covered, 4, 4, ₹2.65 Cr, ₹10 000 per sqft
3 BHK Apartment for Sale in Ramprastha The View  Sector 37D  Delhi Gurgaon Expressway Gurgaon, Ramprastha The View, 1400 sqft, Ready to Move, 5 out of 13,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 3, ₹1 Cr, ₹6 734 per sqft
3 BHK Apartment for Sale in Central Park 2  Sector 48 Gurgaon, Central Park 2, 2000 sqft, Ready to Move, 14 out of 17,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 3, ₹6.90 Cr, ₹28 003 per sqft
4 BHK Apartment for Sale in Emaar The Palm Springs  Golf Course Road Gurgaon, Emaar The Palm Springs, 3000 sqft, Ready to Move, 5 out of 17,Resale, Semi-Furnished, East, Freehold, 3 Covered, 4, 3, ₹11 Cr, ₹28 205 per sqft
3 BHK Apartment for Sale in ATS Tourmaline  Sector 109 Gurgaon, ATS Tourmaline, 1800 sqft, Ready to Move, 8 out of 26,Resale, Semi-Furnished, North - East, Freehold, 2 Covered , 4, 4, ₹2.10 Cr, ₹9 767 per sqft
3 BHK Apartment for Sale in Elevate  Golf Course Extension Road Gurgaon, Elevate, 1159 sqft, Ready to Move, 16 out of 32,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹4.30 Cr, ₹20 525 per sqft
4 BHK Apartment for Sale in DLF Park Place  Sector 54 Gurgaon, DLF Park Place, 2200 sqft, Ready to Move, 8 out of 30,Resale, Semi-Furnished, East, Freehold, 3 Covered, 4, 3, ₹7.65 Cr, ₹28 312 per sqft
3 BHK Apartment for Sale in M3M Golf Hills Phase 1  Sector 79 Gurgaon, None, 2260 sqft, Poss. by Feb '31, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹3.58 Cr, ₹15 841 per sqft
2 BHK Apartment for Sale in M3M Skycity  Sector 65 Gurgaon, None, 1261 sqft, Poss. by May '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹2.10 Cr, ₹16 653 per sqft
3 BHK Apartment for Sale in Smartworld The Edition  Sector 66 Gurgaon, None, 3035 sqft, Poss. by Feb '31, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹5.67 Cr, ₹18 682 per sqft
3 BHK  House for Sale in Vatika India Next Plots  Sector 83 Gurgaon, None, 1800 sqft, Ready to Move, 2 out of 4,New Property, Furnished, East, Freehold, 2 Covered, 3, 2, ₹1.90 Cr, ₹8 444 per sqft
3 BHK Apartment for Sale in Sector 102 Gurgaon, None, 1650 sqft, Ready to Move, 5 out of 12,New Property, Unfurnished, North - East, Freehold, 1 Covered , 3, 2, ₹1.55 Cr, ₹9 394 per sqft
4 BHK Apartment for Sale in Sushant Lok Gurgaon, None, 2700 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, North, Freehold, 2 Covered, 2, 1, ₹3.75 Cr, ₹13 889 per sqft
3 BHK Apartment for Sale in SS Cendana  Sector 83 Gurgaon, None, 1450 sqft, Poss. by Aug '27, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹1.48 Cr, ₹10 207 per sqft
2 BHK Apartment for Sale in M3M Antalya Hills Phase II  Sector 79 Gurgaon, None, 1171 sqft, Poss. by Mar '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.24 Cr, ₹10 589 per sqft
3 BHK Builder Floor for Sale in MRG Crown  Sector 106 Gurgaon, None, 1503 sqft, Poss. by Nov '27, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹2.14 Cr, ₹14 250 per sqft
4 BHK Builder Floor for Sale in Aradhya Homes  Sector 67A Gurgaon, None, 2450 sqft, Ready to Move, None,New Property, Semi-Furnished, None, None, 1 Covered, 4, None, ₹3.20 Cr, ₹13 061 per sqft
2 BHK Apartment for Sale in Dharuhera Gurgaon, None, 700 sqft, Poss. by Dec '25, Lower Basement out of 5,New Property, Unfurnished, South -West, Freehold, 1 Covered , 2, 3, ₹47 Lac, ₹4 000 per sqft
4 BHK Apartment for Sale in Trump Tower  Sector 65 Gurgaon, Trump Tower, 4000 sqft, Poss. by Nov '24, 28 out of 47,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 5, 4, ₹17 Cr, ₹28 099 per sqft
4 BHK Apartment for Sale in Birla Navya Avik Phase 1  Sector 63A Gurgaon, Birla Navya Avik Phase 1, 2560 sqft, Poss. by Apr '27, 2 out of 4,New Property, Furnished, East, Freehold, 2 Covered, 4, 2, ₹6.50 Cr, ₹20 312 per sqft
4 BHK Apartment for Sale in Godrej Meridien  Sector 106 Gurgaon, Godrej Meridien, 2165 sqft, Ready to Move, 14 out of 32,New Property, Semi-Furnished, East, Freehold, 3 Covered, 5, 4, ₹3.90 Cr, ₹14 338 per sqft
4 BHK Builder Floor for Sale in South City 2 Gurgaon, None, 2173 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, North - East, Freehold, 2 Covered, 4, 2, ₹2.90 Cr, ₹8 951 per sqft
3 BHK Apartment for Sale in Ashiana Amarah  Sector 93 Gurgaon, Ashiana Amarah, 1880 sqft, Poss. by Apr '26, None,New Property, Semi-Furnished, None, None, 1 Covered, 3, None, ₹2.20 Cr, ₹11 702 per sqft
3 BHK Apartment for Sale in Smartworld The Edition  Sector 66 Gurgaon, Smartworld The Edition, 1915 sqft, Poss. by Dec '30, 17 out of 42,New Property, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 2, ₹4.85 Cr, ₹16 469 per sqft
5 BHK Penthouse for Sale in Ambience Creacions  Sector 22 Gurgaon, None, 10 105 sqft, Poss. by Apr '24, None,New Property, Semi-Furnished, None, None, 1 Covered, 5, None, ₹18.69 Cr, ₹18 500 per sqft
4 BHK Builder Floor for Sale in Sector 67A Gurgaon, None, 1650 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 4, 2, ₹2.20 Cr, ₹10 000 per sqft
5 BHK Apartment for Sale in Nandaka  Sector 84 Gurgaon, None, 5632 sqft, Poss. by Feb '28, None,New Property, Semi-Furnished, None, None, 2 Covered, 5, None, ₹8.69 Cr, ₹15 430 per sqft
4 BHK Apartment for Sale in Puri The Aravallis  Ullahawas  Sector 61  Golf Course Extension Road Gurgaon, Puri The Aravallis, 2150 sqft, Poss. by Dec '30, 23 out of 40,New Property, Semi-Furnished, North, Freehold, 2 Covered, 4, 4, ₹5.48 Cr, ₹19 927 per sqft
3 BHK Apartment for Sale in Godrej Aria  Sector 79 Gurgaon, Godrej Aria, 1600 sqft, Ready to Move, 7 out of 15,Resale, Semi-Furnished, South, Freehold, 1 Covered, 3, 3, ₹1.75 Cr, ₹8 825 per sqft
3 BHK Builder Floor for Sale in Greenwood City Gurgaon, None, 150 sqyrd, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 2, ₹2.10 Cr, ₹12 613 per sqft
1 BHK Apartment for Sale in Bellavista  Sector 48 Gurgaon, Bellavista, 1000 sqft, Poss. by Jul '24, 8 out of 29,New Property, Furnished, East, Freehold, 2 Covered , 1, 2, ₹3.30 Cr, ₹24 336 per sqft
4 BHK Builder Floor for Sale in South City 1 Gurgaon, None, 2987 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered , 4, 2, ₹3.55 Cr, ₹10 957 per sqft
3 BHK Builder Floor for Sale in Malibu Town  Sohna Road Gurgaon, Malibu Town, 1450 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, North - East, Freehold, None, 3, 2, ₹2.20 Cr, ₹14 194 per sqft
4 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon, None, 3400 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North, Freehold, 3 Covered , 5, 2, ₹5.75 Cr, ₹16 912 per sqft
3 BHK Builder Floor for Sale in Sector 51 Gurgaon, None, 1670 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, None, 3, 2, ₹2 Cr, ₹11 142 per sqft
3 BHK Builder Floor for Sale in Anant Raj Estate  Sector 63A Gurgaon, Anant Raj Estate, 200 sqyrd, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, None, 3, 2, ₹1.75 Cr, ₹9 722 per sqft
3 BHK Builder Floor for Sale in Sector 27 Gurgaon, None, 1930 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered , 3, 2, ₹2.55 Cr, ₹10 773 per sqft
2 BHK Apartment for Sale in Puri Emerald Bay  Sector 104 Gurgaon, Puri Emerald Bay, 1200 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, West, Freehold, 1 Covered , 2, 3, ₹1.82 Cr, ₹11 742 per sqft
3 BHK Builder Floor for Sale in RWA Sector 57  Sector 57 Gurgaon, RWA Sector 57, 1250 sqft, Ready to Move, 3 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered, 3, 2, ₹1.95 Cr, ₹13 448 per sqft
4 BHK Builder Floor for Sale in Emaar Emrald Floors Select  Sector 65 Gurgaon, Emaar Emrald Floors Select, 1900 sqyrd, Ready to Move, Ground out of 2,Resale, Semi-Furnished, East, Freehold, 2 Open, 3, 4, ₹3.90 Cr, ₹19 500 per sqft
4 BHK Apartment for Sale in Sector 92 Gurgaon, None, 850 sqft, Ready to Move, 2 out of 4,Resale, Furnished, North - West, Freehold, 2 Covered, 3, 3, ₹1.10 Cr, ₹6 875 per sqft
2 BHK Apartment for Sale in M3M Golf Hills Phase 1  Sector 79 Gurgaon, M3M Golf Hills Phase 1, 1087 sqft, Poss. by Feb '31, 10 out of 32,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹2.35 Cr, ₹16 207 per sqft
3 BHK Apartment for Sale in Shapoorji Pallonji Joyville Gurugram  Sector 102 Gurgaon, Shapoorji Pallonji Joyville Gurugram, 1500 sqft, Ready to Move, 2 out of 14,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 3, ₹2.25 Cr, ₹12 149 per sqft
4 BHK Apartment for Sale in Nandaka  New Gurgaon Gurgaon, Nandaka, 2500 sqft, Poss. by May '27, 18 out of 46,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 6, 2, ₹5.40 Cr, ₹14 026 per sqft
5 BHK Villa for Sale in Sector 57 Gurgaon, None, 502 sqyrd, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, None, 5, 3, ₹13.50 Cr, ₹21 429 per sqft
3 BHK Apartment for Sale in Nandaka  Sihi Village Sector 84 Gurgaon, Nandaka, 3050 sqft, Poss. by Mar '27, 20 out of 40,New Property, Semi-Furnished, East, Freehold, 2 Covered, 5, 2, ₹3.90 Cr, ₹12 787 per sqft
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon, None, 2510 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered , 3, 2, ₹2.55 Cr, ₹10 159 per sqft
2 BHK Apartment for Sale in M3M Heights  Sector 65 Gurgaon, M3M Heights, 1150 sqft, Ready to Move, 12 out of 34,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹2.15 Cr, ₹14 828 per sqft
3 BHK Apartment for Sale in M3M Golf Hills Phase 1  Sector 79 Gurgaon, M3M Golf Hills Phase 1, 1925 sqft, Poss. by Feb '31, None,New Property, Unfurnished, None, None, None, 3, None, ₹2.48 Cr, ₹12 883 per sqft
3 BHK Builder Floor for Sale in Sector 31 Gurgaon, None, 1650 sqft, Ready to Move, 2 out of 4,New Property, Unfurnished, North - East, Freehold, None, 3, 2, ₹2.50 Cr, ₹13 514 per sqft
4 BHK Builder Floor for Sale in Greenwood City Gurgaon, None, 650 sqyrd, Ready to Move, 3 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 4, 2, ₹5.10 Cr, ₹8 718 per sqft
4 BHK Builder Floor for Sale in Luxury Builder Floors  Sushant Lok Gurgaon, Luxury Builder Floors, 4208 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered , 5, 2, ₹6 Cr, ₹13 393 per sqft
4 BHK Builder Floor for Sale in Sushant Lok Builder Floors  Sushant Lok-I  Sector 43 Gurgaon, Sushant Lok Builder Floors, 2100 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, North - East, Freehold, 2 Covered , 4, 2, ₹4.25 Cr, ₹17 000 per sqft
4 BHK Builder Floor for Sale in Luxury Floors  Phase 1 DLF Gurgaon, Luxury Floors, 3550 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, None, 5, 2, ₹5 Cr, ₹11 111 per sqft
4 BHK Builder Floor for Sale in Nirvana Country  Sector 50 Gurgaon, None, 500 sqyrd, Ready to Move, 3 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 4, 2, ₹5.49 Cr, ₹12 200 per sqft
4 BHK Builder Floor for Sale in Malibu Town  Malibu Town  Sector 47 Gurgaon, Malibu Town, 3200 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 4, 2, ₹4.65 Cr, ₹13 286 per sqft
4 BHK Apartment for Sale in Emaar MGF The Enclave  Sector 66 Gurgaon, Emaar MGF The Enclave, 2415 sqft, Ready to Move, 4 out of 19,Resale, Unfurnished, North, Freehold, None, 3, 3, ₹2.99 Cr, ₹12 381 per sqft
4 BHK Apartment for Sale in Suncity Platinum Towers  Mehrauli Gurgaon Road Gurgaon, Suncity Platinum Towers, 2690 sqft, Ready to Move, 8 out of 30,New Property, Semi-Furnished, North - East, Freehold, 3 Covered , 5, 4, ₹7.40 Cr, ₹23 492 per sqft
4 BHK Builder Floor for Sale in Vipul World Floors   Sector 48 Gurgaon, Vipul World Floors, 3200 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, North, Freehold, 3 Covered, 4, 2, ₹3.50 Cr, ₹10 000 per sqft
4 BHK Apartment for Sale in Bestech Park View Spa Next  Sector 67 Gurgaon, Bestech Park View Spa Next, 2350 sqft, Ready to Move, 4 out of 15,Resale, Unfurnished, West, Freehold, None, 3, 4, ₹3.15 Cr, ₹13 404 per sqft
4 BHK Apartment for Sale in Central Park 1  Sector 42 Gurgaon, Central Park 1, 4700 sqft, Ready to Move, 8 out of 13,Resale, Semi-Furnished, None, Freehold, None, 3, 2, ₹10 Cr, ₹21 277 per sqft
3 BHK Apartment for Sale in Ireo The Corridors  Sector 67A Gurgaon, Ireo The Corridors, 1600 sqft, Ready to Move, 4 out of 14,Resale, Semi-Furnished, North - West, Freehold, 1 Covered, 3, 4, ₹1.85 Cr, ₹10 681 per sqft
3 BHK Apartment for Sale in Mapsko Casa Bella  Sector 82 Gurgaon, Mapsko Casa Bella, 1050 sqft, Ready to Move, 4 out of 20,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 4, ₹1.15 Cr, ₹6 805 per sqft
3 BHK Apartment for Sale in orchid petals  Block W Sector 49 Gurgaon, orchid petals, 1700 sqft, Ready to Move, 1 out of 15,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 3, 3, ₹2.50 Cr, ₹13 850 per sqft
4 BHK Apartment for Sale in Emaar Palm Springs Plaza  Sector 54 Gurgaon, Emaar Palm Springs Plaza, 4025 sqft, Ready to Move, 8 out of 17,Resale, Semi-Furnished, North - East, Freehold, 4 Covered, 5, 4, ₹9.50 Cr, ₹23 602 per sqft
4 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon, None, 2900 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, East, Freehold, 3 Covered , 5, 2, ₹4.85 Cr, ₹15 645 per sqft
3 BHK Apartment for Sale in DLF Ridgewood Estate  Block B Sushant Lok Phase 1 Gurgaon, DLF Ridgewood Estate, 1376 sqft, Ready to Move, 6 out of 15,Resale, Unfurnished, North - East, Freehold, 1 Covered, 3, 2, ₹2.10 Cr, ₹14 553 per sqft
3 BHK Apartment for Sale in Ashiana Anmol  Sohna Road Gurgaon, Ashiana Anmol, 950 sqft, Ready to Move, Ground out of 18,New Property, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 2, ₹94.7 Lac, ₹6 200 per sqft
4 BHK Builder Floor for Sale in South City 1  Sector 40 Gurgaon, South City 1, 1944 sqft, Ready to Move, 2 out of 4,New Property, Furnished, North, Freehold, 3 Covered, 4, 2, ₹3.60 Cr, ₹18 519 per sqft
3 BHK Apartment for Sale in DLF City Phase IV  Sector 5 Gurgaon, DLF City Phase IV, 2150 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 4, 3, ₹3.24 Cr, ₹19 059 per sqft
3 BHK Apartment for Sale in Puri Diplomatic Greens Phase II  Sector 111 Gurgaon, Puri Diplomatic Greens Phase II, 12297 sqft, Ready to Move, 10 out of 20,New Property, Unfurnished, North - East, Freehold, 2 Covered, 4, 3, ₹3.94 Cr, ₹17 300 per sqft
4 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon, None, 3000 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered , 5, 5, ₹4.50 Cr, ₹15 000 per sqft
3 BHK Apartment for Sale in M3M Antalya Hills Phase I  Sector 79 Gurgaon, M3M Antalya Hills Phase I, 1534 sqft, Poss. by Sep '26, None,New Property, Unfurnished, None, None, None, 3, None, ₹1.53 Cr, ₹9 974 per sqft
2 BHK Apartment for Sale in M3M Antalya Hills Phase II  Sector 79 Gurgaon, M3M Antalya Hills Phase II, 1143 sqft, Poss. by Jun '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.49 Cr, ₹13 036 per sqft
4 BHK Apartment for Sale in THE ICON 79  Sector 79 Gurgaon, THE ICON 79, 3500 sqft, Poss. by Dec '27, 10 out of 27,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 5, 3, ₹3.67 Cr, ₹10 500 per sqft
2 BHK Apartment for Sale in M3M Capital  Sector 113 Gurgaon, M3M Capital, 1310 sqft, Poss. by Jun '26, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹2.50 Cr, ₹19 084 per sqft
3 BHK Builder Floor for Sale in Project Sushant Lok 1 Block C  Sushant Lok Gurgaon, Project Sushant Lok 1 Block C, 1400 sqft, Ready to Move, 1 out of 4,New Property, Furnished, West, Freehold, 2 Covered, 3, 2, ₹2.40 Cr, ₹15 484 per sqft
3 BHK Apartment for Sale in Shapoorji Pallonji  Sector 102 Gurgaon, Shapoorji Pallonji, 1600 sqft, Ready to Move, 9 out of 25,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 4, ₹2.10 Cr, ₹11 339 per sqft
3 BHK Builder Floor for Sale in Sector 57 Gurgaon, None, 1850 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered , 3, 2, ₹2.50 Cr, ₹10 870 per sqft
3 BHK Apartment for Sale in Smartworld One DXP  Sector 113 Gurgaon, Smartworld One DXP, 2050 sqft, Poss. by Dec '26, 7 out of 30,New Property, Semi-Furnished, North - East, Freehold, 2 Covered , 3, 4, ₹2.60 Cr, ₹12 093 per sqft
3 BHK Builder Floor for Sale in South City 2 Gurgaon, None, 1500 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North, Freehold, 1 Covered , 3, 2, ₹1.98 Cr, ₹9 900 per sqft
2 BHK Apartment for Sale in Ashiana Anmol  Sohna Road Gurgaon, Ashiana Anmol, 1000 sqft, Ready to Move, Ground out of 14,Resale, Semi-Furnished, North, Freehold, 1 Covered, 2, 2, ₹94.9 Lac, ₹7 443 per sqft
3 BHK Apartment for Sale in Emaar The Palm Drive  Sector 66 Gurgaon, Emaar The Palm Drive, 2100 sqft, Ready to Move, 11 out of 16,Resale, Semi-Furnished, North - East, Freehold, 2 Covered, 4, 3, ₹3.25 Cr, ₹14 773 per sqft
3 BHK Apartment for Sale in Ambience Creacions  Sector 22B Gurgaon, Ambience Creacions, 1860 sqft, Ready to Move, 5 out of 18,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹2.88 Cr, ₹15 484 per sqft
4 BHK Apartment for Sale in Experion Heartsong  Dharampur  Sector 108 Gurgaon, Experion Heartsong, 1900 sqft, Ready to Move, 8 out of 15,Resale, Furnished, North - East, Freehold, 2 Covered, 5, 6, ₹2.85 Cr, ₹10 832 per sqft
2 BHK Apartment for Sale in Shapoorji Pallonji Joyville  Sector 102 Gurgaon, Shapoorji Pallonji Joyville, 858 sqft, Ready to Move, 26 out of 26,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹1.15 Cr, ₹9 465 per sqft
4 BHK Apartment for Sale in Smartworld One DXP  Sector 113 Gurgaon, Smartworld One DXP, 2250 sqft, Poss. by Dec '27, 12 out of 29,New Property, Semi-Furnished, East, Freehold, 2 Covered, 4, 4, ₹4.85 Cr, ₹18 302 per sqft
5 BHK Villa for Sale in Sobha International City Presidential Villa  Block T Sector 109 Gurgaon, Sobha International City Presidential Villa, 5815 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Freehold, 4 Open, 6, 3, ₹12 Cr, ₹20 636 per sqft
2 BHK Apartment for Sale in Cosmos Executive Apartment  Palam Vihar Gurgaon, Cosmos Executive Apartment, 900 sqft, Ready to Move, 17 out of 17,Resale, Semi-Furnished, North, Freehold, None, 2, 2, ₹78 Lac, ₹7 091 per sqft
3 BHK Apartment for Sale in Adani M2K Oyster Grande  Sector 102 Gurgaon, Adani M2K Oyster Grande, 900 sqft, Ready to Move, 14 out of 21,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹2 Cr, ₹11 841 per sqft
4 BHK Apartment for Sale in DLF Crest  Sector 54 Gurgaon, DLF Crest, 3100 sqft, Ready to Move, 16 out of 30,Resale, Semi-Furnished, None, Freehold, 1 Covered , 6, 4, ₹14.50 Cr, ₹46 774 per sqft
3 BHK Apartment for Sale in Gwal Pahari Gurgaon, None, 1300 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered , 3, 2, ₹69 Lac, ₹3 943 per sqft
3 BHK Apartment for Sale in M3M Heights  Sector 65 Gurgaon, M3M Heights, 1428 sqft, Ready to Move, 19 out of 44,Resale, Semi-Furnished, East, Freehold, 2 Covered, 3, 3, ₹2.74 Cr, ₹14 989 per sqft
4 BHK Apartment for Sale in M3M Merlin  Ramgarh  Sector 67 Gurgaon, M3M Merlin, 2200 sqft, Ready to Move, 23 out of 34,Resale, Semi-Furnished, North - East, Freehold, 3 Covered, 4, 4, ₹5.03 Cr, ₹15 396 per sqft
4 BHK Builder Floor for Sale in Luxury Floors  Phase 2 DLF Gurgaon, Luxury Floors, 2695 sqft, Ready to Move, 2 out of 4,New Property, Furnished, East, Freehold, 1 Covered , 5, 4, ₹3.75 Cr, ₹13 889 per sqft
3 BHK Apartment for Sale in Sector 102 Gurgaon, None, 1550 sqft, Ready to Move, 9 out of 17,Resale, Unfurnished, North - East, Freehold, 1 Covered , 3, 2, ₹1.64 Cr, ₹9 939 per sqft
3 BHK Apartment for Sale in Shree Vardhman Victoria  Sector 70 Gurgaon, Shree Vardhman Victoria, 1267 sqft, Ready to Move, 1 out of 14,Resale, Semi-Furnished, North, Freehold, 1 Covered, 3, 2, ₹1.90 Cr, ₹9 744 per sqft
