property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
3 BHK Apartment for Sale in Ekta Tripolis  Goregaon West Mumbai, None, 1084 sqft, Ready to Move, None,New Property, Semi-Furnished, East, Co-operative Society, 2 Covered, 3, 1, ₹3.63 Cr, ₹20 934 per sqft
2 BHK Apartment for Sale in Lodha Allura  Worli Mumbai, Lodha Allura, 893 sqft, Ready to Move, None,Resale, Semi-Furnished, West, Freehold, 1 Covered, 3, None, ₹4.25 Cr, ₹31 599 per sqft
4 BHK Apartment for Sale in Windsor Grande Residences  Andheri West Mumbai, Windsor Grande Residences, 2350 sqft, Ready to Move, 12 out of 33,Resale, Semi-Furnished, North - East, Co-operative Society, 2 Covered, 4, 5, ₹12.75 Cr, ₹38 636 per sqft
3 BHK Apartment for Sale in Kanakia Rainforest  Andheri East Mumbai, Kanakia Rainforest, 750 sqft, Ready to Move, 3 out of 16,Resale, Unfurnished, North, Freehold, 1 Covered, 2, None, ₹2.40 Cr, ₹25 263 per sqft
3 BHK Apartment for Sale in Runwal Bliss  Kanjurmarg East Mumbai, Runwal Bliss, 1085 sqft, Ready to Move, 20 out of 50,Resale, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹3.14 Cr, ₹18 150 per sqft
1 BHK Apartment for Sale in Wadala East Mumbai, None, 512 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Freehold, None, 1, 2, ₹1.65 Cr, ₹22 917 per sqft
3 BHK Apartment for Sale in Piramal Revanta  Mulund West Mumbai, Piramal Revanta, 1300 sqft, Ready to Move, 18 out of 36,Resale, Semi-Furnished, East, Freehold, 2 Covered, 3, None, ₹3.58 Cr, ₹21 059 per sqft
4 BHK Apartment for Sale in Oberoi Sky City  Borivali East Mumbai, Oberoi Sky City, 1650 sqft, Ready to Move, 59 out of 61,New Property, Unfurnished, East, Freehold, None, 3, 1, ₹6.95 Cr, ₹42 121 per sqft
4 BHK Apartment for Sale in Vile Parle West Mumbai, None, 2200 sqft, Ready to Move, 5 out of 7,Resale, Furnished, East, Co-operative Society, 2 Covered, 4, None, ₹10 Cr, ₹44 444 per sqft
2 BHK Apartment for Sale in L&T Emerald Isle  Powai Mumbai, L&T Emerald Isle, 740 sqft, Ready to Move, None,Resale, Unfurnished, North - East, Freehold, 1 Covered, 2, None, ₹2.80 Cr, ₹27 723 per sqft
3 BHK Apartment for Sale in Sunteck City Avenue 1  Goregaon West Mumbai, Sunteck City Avenue 1, 1100 sqft, Ready to Move, 21 out of 30,Resale, Semi-Furnished, North - East, Freehold, None, 3, 3, ₹3.50 Cr, ₹25 926 per sqft
4 BHK Apartment for Sale in Runwal Greens  Mulund West Mumbai, None, 2000 sqft, Ready to Move, 12 out of 38,Resale, Semi-Furnished, East, Freehold, 3 Covered, 6, 5, ₹5.30 Cr, ₹22 083 per sqft
4 BHK Apartment for Sale in Bandra West Mumbai, None, 1565 sqft, Ready to Move, 7 out of 9,Resale, Semi-Furnished, East, Freehold, 1 Covered, 5, 3, ₹8.50 Cr, ₹47 222 per sqft
2 BHK Apartment for Sale in Godrej Horizon  Wadala Mumbai, None, 689 sqft, Poss. by Jun '27, 30 out of 44,New Property, Unfurnished, West, Freehold, 1 Covered, 2, 1, ₹2.60 Cr, ₹23 636 per sqft
3 BHK Apartment for Sale in Lodha Park Tower 6 Adrina  Worli Mumbai, Lodha Park Tower 6 Adrina, 1500 sqft, Poss. by Dec '25, 12 out of 60,New Property, Unfurnished, None, Freehold, None, 3, None, ₹7.50 Cr, ₹50 000 per sqft
3 BHK Apartment for Sale in Jacob Circle Mumbai, None, 1740 sqft, Poss. by Dec '26, 13 out of 41,New Property, Furnished, West, Freehold, 2 Covered, 5, 1, ₹10.50 Cr, ₹60 345 per sqft
3 BHK Apartment for Sale in HDIL Metropolis  Andheri West Mumbai, HDIL Metropolis, 1300 sqft, Ready to Move, None,Resale, Unfurnished, West, Co-operative Society, 2 Covered, 3, 2, ₹3.45 Cr, ₹20 909 per sqft
2 BHK Apartment for Sale in Fortune Florence  Borivali East Mumbai, None, 763 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.84 Cr, ₹20 109 per sqft
3 BHK Apartment for Sale in Lodha The World Towers  Lower Parel Mumbai, None, 1880 sqft, Ready to Move, 51 out of 60,Resale, Semi-Furnished, East, Co-operative Society, 2 Covered, 4, 3, ₹9.51 Cr, ₹50 585 per sqft
1 BHK Apartment for Sale in Kanakia Silicon Valley  Powai Mumbai, Kanakia Silicon Valley, 430 sqft, Ready to Move, None,Resale, Unfurnished, East, Freehold, 1 Covered, 1, None, ₹1.55 Cr, ₹23 846 per sqft
1 BHK Apartment for Sale in Hiranandani Regent Hill  Powai Mumbai, Hiranandani Regent Hill, 380 sqft, Ready to Move, 18 out of 23,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, None, ₹1.53 Cr, ₹25 500 per sqft
4 BHK Apartment for Sale in Tenth Avenue  Juhu Mumbai, Tenth Avenue, 2000 sqft, Poss. by Aug '25, 9 out of 10,New Property, Unfurnished, West, Freehold, 3 Covered, 4, 2, ₹12 Cr, ₹37 500 per sqft
2 BHK Apartment for Sale in Pinnacolo NX  Mira Road East Mumbai, Pinnacolo NX, 714 sqft, Ready to Move, 20 out of 21,New Property, Semi-Furnished, East, Freehold, 1 Open, 2, 4, ₹89 Lac, ₹8 396 per sqft
2 BHK Apartment for Sale in Runwal Chestnut  Mulund West Mumbai, Runwal Chestnut, 755 sqft, Ready to Move, 19 out of 22,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 3, ₹1.75 Cr, ₹16 667 per sqft
1 BHK Apartment for Sale in Arkade Earth  Kanjurmarg East Mumbai, Arkade Earth, 402 sqft, Ready to Move, 1 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.15 Cr, ₹25 556 per sqft
3 BHK Apartment for Sale in Kailash Tower  Kandivali West Mumbai, Kailash Tower, 1150 sqft, Ready to Move, 1 out of 16,Resale, Semi-Furnished, East, Freehold, 1 Open, 3, None, ₹3 Cr, ₹16 304 per sqft
3 BHK Apartment for Sale in Lodha Kiara  Worli Mumbai, Lodha Kiara, 1200 sqft, Ready to Move, None,New Property, Furnished, East, Freehold, 2 Covered, 4, None, ₹7.07 Cr, ₹50 973 per sqft
2 BHK Apartment for Sale in Virar West Mumbai, None, 770 sqft, Ready to Move, None,Resale, Semi-Furnished, East, Co-operative Society, 1 Open, 2, 2, ₹72 Lac, ₹7 579 per sqft
3 BHK Apartment for Sale in Vasudev Paradise  Mira Road East Mumbai, Vasudev Paradise, 958 sqft, Ready to Move, 13 out of 22,New Property, Unfurnished, East, Freehold, None, 3, 5, ₹1.36 Cr, ₹9 464 per sqft
2 BHK Apartment for Sale in Unimont 24 Karat  Jogeshwari West Mumbai, Unimont 24 Karat, 685 sqft, Poss. by Dec '27, 10 out of 22,New Property, Unfurnished, West, Freehold, 1 Covered, 2, None, ₹1.84 Cr, ₹25 379 per sqft
2 BHK Apartment for Sale in Kanakia Silicon Valley  Powai Mumbai, Kanakia Silicon Valley, 738 sqft, Ready to Move, 18 out of 22,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.70 Cr, ₹24 545 per sqft
3 BHK Apartment for Sale in Shapoorji Pallonji Vicinia  Powai Mumbai, Shapoorji Pallonji Vicinia, 1016 sqft, Ready to Move, 10 out of 23,Resale, Semi-Furnished, East, Freehold, 2 Covered, 3, 1, ₹3.20 Cr, ₹21 333 per sqft
3 BHK Apartment for Sale in Godrej Platinum  Vikhroli East Mumbai, Godrej Platinum, 1100 sqft, Ready to Move, 21 out of 26,Resale, Unfurnished, West, Freehold, 2 Covered, 3, None, ₹4.85 Cr, ₹38 800 per sqft
2 BHK Apartment for Sale in Lodha Altia  Wadala East Mumbai, Lodha Altia, 906 sqft, Ready to Move, 16 out of 38,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹3.10 Cr, ₹34 216 per sqft
2 BHK Apartment for Sale in Vasudev Paradise  Mira Road East Mumbai, Vasudev Paradise, 700 sqft, Ready to Move, 15 out of 25,New Property, Unfurnished, West, Freehold, 1 Covered, 2, 4, ₹1 Cr, ₹9 569 per sqft
3 BHK Apartment for Sale in Tridhaatu Aranya  Chembur Mumbai, Tridhaatu Aranya, 1681 sqft, Ready to Move, 17 out of 32,New Property, Unfurnished, East, Freehold, None, 4, 2, ₹7.10 Cr, None
2 BHK Apartment for Sale in Kabra Tilak Apartments  Goregaon West Mumbai, Kabra Tilak Apartments, 666 sqft, Ready to Move, 2 out of 7,Resale, Unfurnished, South, Freehold, None, 2, 1, ₹1.80 Cr, ₹27 027 per sqft
5 BHK Apartment for Sale in Mahalakshmi Mumbai, None, 1600 sqft, Ready to Move, 10 out of 21,Resale, Furnished, West, Co-operative Society, None, 4, None, ₹5.53 Cr, ₹30 722 per sqft
3 BHK Apartment for Sale in Lodha Park  Worli Mumbai, Lodha Park, 975 sqft, Ready to Move, 35 out of 77,Resale, Semi-Furnished, East, Freehold, 2 Covered, 3, None, ₹4.95 Cr, ₹31 093 per sqft
1 BHK Apartment for Sale in Chheda Greens  Mira Road East Mumbai, Chheda Greens, 447 sqft, Poss. by Jun '26, 5 out of 29,New Property, Semi-Furnished, East, Freehold, None, 2, None, ₹62.4 Lac, ₹13 960 per sqft
2 BHK Apartment for Sale in Shweta Heights  Mira Road East Mumbai, Shweta Heights, 717 sqft, Ready to Move, 9 out of 14,New Property, Semi-Furnished, East, Freehold, 1 Open, 2, 4, ₹93 Lac, ₹8 401 per sqft
2 BHK Apartment for Sale in Romell Peyton Place  Santacruz East Mumbai, Romell Peyton Place, 670 sqft, Ready to Move, 5 out of 7,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2 Cr, ₹25 000 per sqft
3 BHK Apartment for Sale in Lodha World View  Worli Mumbai, Lodha World View, 1800 sqft, Ready to Move, 30 out of 78,Resale, Unfurnished, South -West, Freehold, 3 Covered, 4, 2, ₹12.50 Cr, ₹56 818 per sqft
1 BHK Apartment for Sale in Walchand Paradise  Mira Road East Mumbai, Walchand Paradise, 446 sqft, Poss. by Aug '24, 14 out of 25,New Property, Unfurnished, East, Freehold, 1 Open, 2, None, ₹66 Lac, ₹9 167 per sqft
2 BHK Apartment for Sale in Kalpataru Vienta  Kandivali East Mumbai, None, 740 sqft, Poss. by Dec '26, 5 out of 30,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹2.55 Cr, ₹30 723 per sqft
2 BHK Apartment for Sale in The Canvas Residences  Sewri Mumbai, None, 667 sqft, Poss. by Jul '25, 8 out of 16,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 1, ₹2.32 Cr, ₹26 759 per sqft
3 BHK Apartment for Sale in Lodha Marquise  Worli Mumbai, None, 1197 sqft, Ready to Move, None,Resale, Unfurnished, West, Freehold, 2 Covered, 4, None, ₹7.87 Cr, ₹52 467 per sqft
2 BHK Apartment for Sale in Lodha Altia  Wadala East Mumbai, None, 955 sqft, Ready to Move, 38 out of 38,New Property, Semi-Furnished, South -West, Leasehold, None, 3, 3, ₹3.45 Cr, ₹32 857 per sqft
4 BHK Apartment for Sale in Godrej The Trees  Vikhroli East Mumbai, Godrej The Trees, 1752 sqft, Ready to Move, 17 out of 18,Resale, Unfurnished, East, Co-operative Society, 2 Covered, 4, 1, ₹11 Cr, ₹49 955 per sqft
4 BHK Apartment for Sale in Rivali Park  Borivali East Mumbai, Rivali Park, 1710 sqft, Ready to Move, 8 out of 21,Resale, Furnished, East, Freehold, 2 Covered, 4, 2, ₹6.30 Cr, ₹30 732 per sqft
3 BHK Apartment for Sale in Hubtown Sunmist  Andheri East Mumbai, Hubtown Sunmist, 1250 sqft, Ready to Move, 4 out of 15,Resale, Unfurnished, East, Freehold, 1 Covered, 3, 1, ₹4.65 Cr, ₹31 000 per sqft
2 BHK Apartment for Sale in Sharda Apartment  Bhandup West Mumbai, Sharda Apartment, 640 sqft, Ready to Move, 8 out of 22,Resale, Unfurnished, West, Freehold, 1 Covered , 2, 2, ₹1.30 Cr, ₹16 250 per sqft
2 BHK Apartment for Sale in Vile Parle East Mumbai, None, 710 sqft, Ready to Move, 2 out of 7,New Property, Unfurnished, North - West, Freehold, None, 2, 1, ₹3.50 Cr, ₹29 863 per sqft
3 BHK Apartment for Sale in Runwal Bliss  Kanjurmarg East Mumbai, Runwal Bliss, 1271 sqft, Ready to Move, 10 out of 50,Resale, Semi-Furnished, East, None, 2 Covered, 3, 1, ₹3.45 Cr, ₹25 368 per sqft
2 BHK Apartment for Sale in Raheja Vista  Powai Mumbai, Raheja Vista, 663 sqft, Ready to Move, 10 out of 22,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 1, ₹2.10 Cr, ₹20 000 per sqft
3 BHK Apartment for Sale in Walchand Paradise  Mira Road East Mumbai, Walchand Paradise, 1090 sqft, Ready to Move, 7 out of 27,New Property, Unfurnished, East, Freehold, 1 Open, 4, 7, ₹1.60 Cr, ₹10 596 per sqft
1 BHK Apartment for Sale in Shripal Shanti  Virar West Mumbai, Shripal Shanti, 426 sqft, Poss. by Dec '24, 4 out of 23,New Property, Semi-Furnished, East, Freehold, 1 Covered , 2, 2, ₹43 Lac, ₹5 831 per sqft
4 BHK Apartment for Sale in Trump Tower  Worli Mumbai, Trump Tower, 1600 sqft, Ready to Move, 54 out of 60,Resale, Unfurnished, East, Freehold, None, 4, 2, ₹9.94 Cr, ₹62 125 per sqft
3 BHK Apartment for Sale in Ghatkopar East Mumbai, None, 1050 sqft, Ready to Move, 2 out of 13,New Property, Unfurnished, North, Leasehold, 1 Covered, 4, None, ₹3.20 Cr, ₹21 769 per sqft
3 BHK Apartment for Sale in Matunga East Mumbai, None, 1800 sqft, Ready to Move, None,Resale, Semi-Furnished, North - East, Co-operative Society, 2 Covered, 3, 1, ₹9.25 Cr, ₹45 122 per sqft
2 BHK Apartment for Sale in RNA NG Eclat  Andheri West Mumbai, RNA NG Eclat, 860 sqft, Ready to Move, Upper Basement out of 37,New Property, Unfurnished, North, Freehold, 1 Covered, 2, None, ₹3.33 Cr, ₹24 667 per sqft
1 BHK Apartment for Sale in Andheri West Mumbai, None, 450 sqft, Ready to Move, 9 out of 15,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, None, ₹1.40 Cr, ₹17 284 per sqft
4 BHK Apartment for Sale in Parinee Aria  Juhu Mumbai, Parinee Aria, 1850 sqft, Ready to Move, 5 out of 14,Resale, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹9.99 Cr, ₹42 553 per sqft
2 BHK Apartment for Sale in Kanakia Silicon Valley  Powai Mumbai, Kanakia Silicon Valley, 690 sqft, Ready to Move, 10 out of 22,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.70 Cr, ₹23 478 per sqft
3 BHK Apartment for Sale in Sheth Montana  Mulund West Mumbai, None, 989 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 3, None, ₹3.11 Cr, None
2 BHK Apartment for Sale in Piramal Revanta  Mulund West Mumbai, None, 822 sqft, Poss. by Nov '28, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.60 Cr, None
2 BHK Apartment for Sale in Lodha New Cuffe Parade  Wadala Mumbai, None, 955 sqft, Ready to Move, None,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹3.40 Cr, ₹25 279 per sqft
2 BHK Apartment for Sale in Kurar Village Mumbai, None, 729 sqft, Ready to Move, 23 out of 40,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.05 Cr, ₹20 500 per sqft
3 BHK Apartment for Sale in Oberoi Esquire  Goregaon East Mumbai, None, 1367 sqft, Ready to Move, 14 out of 51,Resale, Semi-Furnished, North, Freehold, 2 Covered, 4, None, ₹7.25 Cr, ₹31 798 per sqft
2 BHK Apartment for Sale in Sai Samast  Deonar Govandi East Mumbai, None, 735 sqft, Ready to Move, 2 out of 2,Resale, Semi-Furnished, North - East, Freehold, 1 Covered, 2, 1, ₹2.20 Cr, ₹16 296 per sqft
4 BHK Apartment for Sale in Ekta Oculus  Chembur Mumbai, None, 1950 sqft, Ready to Move, 9 out of 18,New Property, Unfurnished, East, Freehold, 2 Covered, 4, 2, ₹6.88 Cr, ₹21 400 per sqft
3 BHK Apartment for Sale in Alpha Residency  Borivali West Mumbai, None, 877 sqft, Ready to Move, 7 out of 9,Resale, Unfurnished, East, Co-operative Society, 1 Covered, 3, None, ₹2.75 Cr, ₹25 046 per sqft
2 BHK Apartment for Sale in Fortune Florence  Siddharth Nagar Borivali East Mumbai, None, 763 sqft, Poss. by Jun '26, 11 out of 40,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.75 Cr, ₹22 013 per sqft
3 BHK Apartment for Sale in Kalpataru Radiance  Motilal Nagar 1 Mumbai, None, 1274 sqft, Ready to Move, 30 out of 31,Resale, Unfurnished, East, Leasehold, 1 Covered, 3, 1, ₹4.65 Cr, ₹22 783 per sqft
2 BHK Apartment for Sale in Transcon Triumph Tower 3  Andheri West Mumbai, None, 557 sqft, Poss. by Jun '25, 18 out of 36,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2.08 Cr, ₹26 667 per sqft
2 BHK Apartment for Sale in Maheshwari Bhuvan  Matunga Mumbai, None, 780 sqft, Ready to Move, 5 out of 7,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered, 2, 2, ₹3.20 Cr, ₹30 361 per sqft
1 BHK Apartment for Sale in Evershine Amavi 303  Virar West Mumbai, None, 395 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, None, 1, None, ₹45.4 Lac, None
2 BHK Apartment for Sale in One Meraki  Chembur Mumbai, None, 772 sqft, Poss. by Jun '24, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹3.01 Cr, ₹33 935 per sqft
2 BHK Apartment for Sale in Kalpataru Vivant  Jogeshwari Vikhroli Link Road Mumbai, None, 618 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.55 Cr, None
3 BHK Apartment for Sale in Ajmera Manhattan  Wadala Mumbai, None, 977 sqft, Poss. by Jun '27, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹2.98 Cr, None
3 BHK Apartment for Sale in Monte South  Byculla Mumbai, None, 1678 sqft, Ready to Move, None,New Property, Unfurnished, None, None, None, 3, None, ₹7.55 Cr, None
2 BHK Apartment for Sale in The Aga Hall Estate  Mazgaon Mumbai, None, 960 sqft, Poss. by Jun '29, None,New Property, Semi-Furnished, None, None, 1 Covered, 2, None, ₹4.88 Cr, ₹44 203 per sqft
2 BHK Apartment for Sale in Paradigm Artteza  Santacruz West Mumbai, None, 676 sqft, Poss. by May '24, None,New Property, Unfurnished, None, None, None, 2, None, ₹3.12 Cr, None
2 BHK Apartment for Sale in The Address by GS Bandra  Bandra East Mumbai, None, 645 sqft, Poss. by Jan '30, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.66 Cr, None
1 BHK Apartment for Sale in Signature by Peridot  Andheri West Mumbai, None, 441 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, 1 Covered, 1, None, ₹1.31 Cr, None
1 BHK Apartment for Sale in Om Priyadarshani  Ghatkopar East Mumbai, None, 419 sqft, Poss. by Sep '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹96 Lac, None
1 BHK Apartment for Sale in Dem Icon  Charkop Gaon Mumbai, None, 421 sqft, Poss. by Mar '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹92.8 Lac, None
1 BHK Apartment for Sale in Shree Satyam II  Malad East Mumbai, None, 470 sqft, Poss. by Dec '27, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.29 Cr, None
1 BHK Apartment for Sale in JP North Aviva  Mira Road East Mumbai, None, 301 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 1, None, ₹60.6 Lac, ₹18 305 per sqft
1 BHK Apartment for Sale in Trinity Oasis  Naigaon East Mumbai, None, 343 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, None, 2, None, ₹33.3 Lac, None
1 BHK Apartment for Sale in Sanghvi Horizon  Borivali East Mumbai, None, 442 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 1, None, ₹1.21 Cr, None
2 BHK Apartment for Sale in Avant Heritage V  Jogeshwari East Mumbai, None, 567 sqft, Poss. by Dec '27, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.35 Cr, None
1 BHK Apartment for Sale in AV Pride  Nalasopara West Mumbai, None, 362 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, None, 2, None, ₹33 Lac, None
1 BHK Apartment for Sale in Mauli Pride  Malad East Mumbai, None, 318 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹65 Lac, ₹17 808 per sqft
2 BHK Apartment for Sale in Northern Hills  Dahisar East Mumbai, None, 623 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.83 Cr, None
2 BHK Apartment for Sale in Joyville Virar  Virar Mumbai, None, 658 sqft, None, None,New Property, Unfurnished, None, None, None, 2, None, ₹73.5 Lac, None
1 BHK Apartment for Sale in Sugee Greendale Estates  Mulund West Mumbai, None, 450 sqft, Poss. by Dec '29, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.15 Cr, None
3 BHK Apartment for Sale in Lotus Sky Garden  Malad West Mumbai, None, 1037 sqft, Ready to Move, 26 out of 43,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹2.88 Cr, ₹23 040 per sqft
2 BHK Apartment for Sale in Adityaraj Star  Ghatkopar East Mumbai, None, 636 sqft, Poss. by Dec '24, None,New Property, Unfurnished, None, None, 1 Covered , 2, None, ₹1.66 Cr, ₹22 432 per sqft
2 BHK Apartment for Sale in Lodha Allura  Worli Mumbai, Lodha Allura, 893 sqft, Ready to Move, None,Resale, Unfurnished, East, Freehold, 1 Covered, 2, 1, ₹4.35 Cr, ₹37 826 per sqft
2 BHK Apartment for Sale in Celestial  Vile Parle East Mumbai, None, 687 sqft, Ready to Move, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.76 Cr, None
2 BHK Apartment for Sale in Drushti Sapphire  Ghatkopar East Mumbai, None, 607 sqft, Poss. by Apr '25, 16 out of 17,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹1.69 Cr, None
2 BHK Apartment for Sale in AV Pride  Nalasopara West Mumbai, None, 569 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, None, 2, None, ₹53.5 Lac, None
1 BHK Apartment for Sale in 34 Park Estate  Goregaon West Mumbai, None, 391 sqft, Poss. by Jul '28, None,New Property, Unfurnished, None, None, None, 2, None, ₹1.40 Cr, None
2 BHK Apartment for Sale in Piramal Revanta  Mulund West Mumbai, None, 835 sqft, Poss. by Nov '28, None,New Property, Semi-Furnished, None, None, None, 2, None, ₹2.33 Cr, ₹19 322 per sqft
4 BHK Apartment for Sale in Grand Palazo  Prabhadevi Mumbai, Grand Palazo, 2096 sqft, Poss. by Dec '25, 21 out of 26,New Property, Semi-Furnished, East, Freehold, 3 Covered, 5, 3, ₹11.52 Cr, ₹34 357 per sqft
2 BHK Apartment for Sale in Agastya Signature  Vikhroli East Mumbai, Agastya Signature, 600 sqft, Poss. by Jun '25, 18 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹1.24 Cr, ₹11 947 per sqft
1 BHK Apartment for Sale in Vista Meadows  Vikhroli East Mumbai, Vista Meadows, 400 sqft, Poss. by Aug '24, 15 out of 23,New Property, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹76.2 Lac, ₹11 339 per sqft
2 BHK Apartment for Sale in Park Royale  Andheri East Mumbai, None, 824 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.25 Cr, None
1 BHK Apartment for Sale in Puneet Amarjyoti  Vikhroli Mumbai, None, 482 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹99.9 Lac, None
2 BHK Apartment for Sale in North Barcelona   Mira Road East Mumbai, North Barcelona, 761 sqft, Ready to Move, 15 out of 37,New Property, Semi-Furnished, East, Freehold, 1 Open, 2, 2, ₹1.18 Cr, ₹9 508 per sqft
2 BHK Apartment for Sale in Poonam Estate Cluster 3  Mira Road Area Mumbai, Poonam Estate Cluster 3, 700 sqft, None, 7 out of 20,Resale, Unfurnished, North - West, Freehold, None, 2, 2, ₹1.15 Cr, ₹10 550 per sqft
4 BHK Apartment for Sale in Raheja Atlantis  Worli Mumbai, Raheja Atlantis, 1823 sqft, Ready to Move, 24 out of 30,Resale, Unfurnished, East, Co-operative Society, 2 Covered, 4, 5, ₹11.25 Cr, ₹38 226 per sqft
2 BHK Apartment for Sale in Amardeep Anutham   Mulund East Mumbai, Amardeep Anutham, 675 sqft, Ready to Move, 19 out of 23,Resale, Unfurnished, East, Freehold, 1 Covered, 2, None, ₹2 Cr, ₹29 630 per sqft
3 BHK Apartment for Sale in Piramal Revanta  Mulund West Mumbai, Piramal Revanta, 1277 sqft, Ready to Move, 9 out of 40,Resale, Unfurnished, East, Freehold, 2 Covered, 3, 1, ₹3.80 Cr, ₹18 600 per sqft
3 BHK Apartment for Sale in Eon One  Prabhadevi Mumbai, Eon One, 1305 sqft, Poss. by Dec '25, 12 out of 24,New Property, Furnished, West, Freehold, 2 Covered, 3, 1, ₹5.49 Cr, None
3 BHK Apartment for Sale in Raghav Paradise  Borivali East Mumbai, Raghav Paradise, 715 sqft, Poss. by Dec '24, 16 out of 23,New Property, Unfurnished, North, Freehold, None, 3, 2, ₹2.08 Cr, ₹22 609 per sqft
5 BHK Apartment for Sale in Samarth Blue Mountains  Malad East Mumbai, None, 2543 sqft, Poss. by Mar '25, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹12.30 Cr, ₹45 556 per sqft
2 BHK Apartment for Sale in Hubtown Seasons  Chembur Mumbai, None, 647 sqft, Poss. by Jun '26, None,New Property, Unfurnished, None, None, None, 2, None, ₹2.30 Cr, None
3 BHK Apartment for Sale in Purva Clermont  Chembur Mumbai, None, 1000 sqft, Poss. by Dec '26, None,New Property, Unfurnished, None, None, 1 Covered, 3, None, ₹4.45 Cr, ₹44 541 per sqft
2 BHK Apartment for Sale in Vista Residences  Goregaon West Mumbai, None, 760 sqft, Poss. by Dec '28, None,New Property, Unfurnished, None, None, 1 Covered, 2, None, ₹2.95 Cr, None
3 BHK Apartment for Sale in Raheja imperia 2  Nehru Nagar Lower Parel West Mumbai, Raheja imperia 2, 1268 sqft, Poss. by Dec '29, 8 out of 66,New Property, Semi-Furnished, South - East, Freehold, 2 Covered, 3, None, ₹7 Cr, ₹55 205 per sqft
1 BHK Apartment for Sale in Om Mayuresh  Mulund East Mumbai, None, 452 sqft, Poss. by Dec '25, None,New Property, Unfurnished, None, None, 1 Covered, 1, None, ₹1.12 Cr, None
3 BHK Apartment for Sale in Kalpataru Elitus  Mulund West Mumbai, None, 1212 sqft, Poss. by Dec '24, 20 out of 36,New Property, Unfurnished, North, Freehold, 2 Covered, 3, 1, ₹2.82 Cr, ₹15 016 per sqft
3 BHK Apartment for Sale in Wadala East Mumbai, None, 1321 sqft, Ready to Move, None,New Property, Semi-Furnished, East, Leasehold, 2 Covered, 4, 2, ₹4.35 Cr, ₹29 058 per sqft
