property_title, society_name, carpet_area, status, floor_info,transaction_type, furnishing_type, facing, ownership_type, car_parking, bathroom_count, balcony_count, price_amount, price_per_sqft 
2 BHK Builder Floor for Sale in Lajpat Nagar 1 New Delhi, None, 900 sqft, Ready to Move, 2 out of 3,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹1.45 Cr, ₹16 111 per sqft
3 BHK Apartment for Sale in Pitam Pura New Delhi, None, 1300 sqft, Ready to Move, 8 out of 10,Resale, Semi-Furnished, North, Freehold, 1 Covered , 2, 5, ₹3.50 Cr, ₹25 926 per sqft
4 BHK Apartment for Sale in Ispatika Apartment  Sector 4 Dwarka New Delhi, Ispatika Apartment, 1800 sqft, Ready to Move, 5 out of 8,Resale, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 2, ₹2.80 Cr, ₹14 000 per sqft
2 BHK Apartment for Sale in Sant Nagar East of Kailash New Delhi, None, 900 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 2, ₹85 Lac, ₹9 444 per sqft
3 BHK Builder Floor for Sale in Hauz Khas New Delhi, None, 1650 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, South, Freehold, 2 Covered, 3, 3, ₹5.50 Cr, ₹30 556 per sqft
2 BHK Apartment for Sale in Jangpura B  Jangpura B  Jangpura New Delhi, Jangpura B, 850 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, West, Freehold, None, 1, 2, ₹95 Lac, ₹10 556 per sqft
3 BHK Builder Floor for Sale in Laxmi Nagar New Delhi, None, 900 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, None, 2, 1, ₹60 Lac, ₹6 667 per sqft
3 BHK Builder Floor for Sale in Sector 8 Dwarka New Delhi, None, 1080 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 3, 1, ₹1.40 Cr, ₹12 963 per sqft
3 BHK Builder Floor for Sale in Uttam Nagar New Delhi, None, 700 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, None, None, None, 2, 2, ₹33 Lac, ₹4 583 per sqft
2 BHK  House for Sale in Mohan Garden Razapur Khurd New Delhi, None, 450 sqft, Ready to Move, Ground out of 1,Resale, Semi-Furnished, North - East, Freehold, None, 2, 1, ₹30 Lac, ₹6 667 per sqft
4 BHK Apartment for Sale in Risland Sky Mansion  Chattarpur Enclave New Delhi, Risland Sky Mansion, 4046 sqft, Ready to Move, 14 out of 26,New Property, Semi-Furnished, East, Freehold, 2 Covered, 5, 4, ₹8.59 Cr, ₹21 231 per sqft
3 BHK Apartment for Sale in IP Extension New Delhi, None, 1125 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North - West, Freehold, 1 Open, 2, 1, ₹1.50 Cr, ₹12 000 per sqft
8 BHK Builder Floor for Sale in Janakpuri New Delhi, None, 450 sqyrd, Ready to Move, 3 out of 4,New Property, Semi-Furnished, East, Freehold, 2 Covered, 7, 4, ₹8.60 Cr, ₹21 235 per sqft
1 BHK Apartment for Sale in DDA Flats Sector E Pocket 2  Vasant Kunj New Delhi, DDA Flats Sector E Pocket 2, 450 sqft, Ready to Move, Ground out of 4,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹72 Lac, ₹12 000 per sqft
2 BHK Apartment for Sale in DDA Green View Apartments  Sector 19 Dwarka New Delhi, DDA Green View Apartments, 1100 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North, Freehold, None, 2, 3, ₹1.45 Cr, ₹12 083 per sqft
3 BHK Apartment for Sale in DDA Flats  Sarita Vihar  Mathura Road New Delhi, DDA Flats, 1600 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, North - East, Freehold, None, 2, None, ₹1.90 Cr, ₹10 556 per sqft
3 BHK Apartment for Sale in Kanak Durga Apartment  Sector 12 Dwarka New Delhi, Kanak Durga Apartment, 1800 sqft, Ready to Move, 7 out of 10,Resale, Furnished, North - East, None, None, 2, 4, ₹2.50 Cr, ₹13 889 per sqft
4 BHK Builder Floor for Sale in RWA Defence Colony Block A  Defence Colony New Delhi, RWA Defence Colony Block A, 2200 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North, Freehold, 2 Covered , 4, 4, ₹9.50 Cr, ₹26 389 per sqft
3 BHK Apartment for Sale in DDA Saket Court Residential Complex  Saket New Delhi, DDA Saket Court Residential Complex, 1600 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, North - East, Freehold, 2 Covered, 3, 3, ₹2.60 Cr, ₹15 294 per sqft
4 BHK Builder Floor for Sale in South Extension 2 New Delhi, None, 4200 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, East, Freehold, None, 5, 5, ₹9 Cr, ₹18 000 per sqft
3 BHK Builder Floor for Sale in Uttam Nagar West New Delhi, None, 900 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 2, ₹75 Lac, ₹6 818 per sqft
6 BHK Villa for Sale in South Extension 1 New Delhi, None, 270 sqyrd, Ready to Move, None,Resale, Unfurnished, North - East, Freehold, None, 5, 5, ₹13 Cr, ₹51 587 per sqft
3 BHK Apartment for Sale in DDA Flats Sarita Vihar  Pocket L Sarita Vihar New Delhi, DDA Flats Sarita Vihar, 250 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, South -West, Freehold, 3 Open, 3, 3, ₹1.65 Cr, ₹11 000 per sqft
3 BHK  House for Sale in East Patel Nagar New Delhi, None, 1000 sqft, Ready to Move, 2 out of 3,Resale, Furnished, None, Freehold, 1 Open, 2, 2, ₹1.60 Cr, ₹16 000 per sqft
3 BHK Builder Floor for Sale in Sector 24 Dwarka New Delhi, None, 900 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered, 2, 2, ₹73 Lac, ₹6 952 per sqft
3 BHK Builder Floor for Sale in New Friends Colony Floors  New Friends Colony New Delhi, New Friends Colony Floors, 450 sqyrd, Ready to Move, Ground out of 4,New Property, Semi-Furnished, East, Freehold, None, 4, 3, ₹15 Cr, ₹33 333 per sqft
3 BHK Builder Floor for Sale in Lajpat Nagar 3 New Delhi, None, 1800 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Covered, 3, 3, ₹5.10 Cr, ₹28 333 per sqft
2 BHK Builder Floor for Sale in Chattarpur New Delhi, None, 700 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, East, Freehold, None, 2, 1, ₹35 Lac, ₹4 895 per sqft
4 BHK Builder Floor for Sale in Vasant Vihar New Delhi, None, 2100 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, South -West, Freehold, 2 Covered, 5, 4, ₹16 Cr, ₹69 565 per sqft
3 BHK Apartment for Sale in cr park New Delhi, None, 160 sqyrd, Ready to Move, Ground out of 4,Resale, Semi-Furnished, None, Freehold, None, 3, 2, ₹2.25 Cr, ₹16 304 per sqft
4 BHK Apartment for Sale in Golf Island  Sector 19B Dwarka New Delhi, Golf Island, 3200 sqft, Poss. by Oct '26, 10 out of 15,New Property, Unfurnished, North, Freehold, None, 5, 3, ₹5.85 Cr, ₹18 281 per sqft
2 BHK Builder Floor for Sale in Mahavir Enclave Part 3 New Delhi, None, 450 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, North, Freehold, None, 1, 1, ₹26 Lac, ₹5 778 per sqft
3 BHK Apartment for Sale in Ayodhya Enclave  Sector 13 Rohini New Delhi, Ayodhya Enclave, 1000 sqft, Ready to Move, Ground out of 3,Resale, Furnished, South -West, Freehold, 1 Open, 2, 1, ₹1.75 Cr, None
2 BHK Apartment for Sale in Sector 13 Rohini New Delhi, None, 1100 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, None, Freehold, None, 2, 2, ₹1.02 Cr, ₹8 870 per sqft
3 BHK Builder Floor for Sale in Chittaranjan Park New Delhi, None, 1440 sqft, Ready to Move, 1 out of 4,New Property, Semi-Furnished, North - East, Freehold, 1 Open, 2, 2, ₹1.90 Cr, ₹13 194 per sqft
5 BHK  House for Sale in Chattarpur New Delhi, None, 950 sqyrd, Ready to Move, Ground out of 1,Resale, Semi-Furnished, East, Freehold, 1 Open, 5, 3, ₹10.50 Cr, ₹10 145 per sqft
2 BHK Builder Floor for Sale in Lajpat Nagar New Delhi, None, 900 sqft, Ready to Move, 1 out of 4,New Property, Unfurnished, North, Freehold, None, 2, 2, ₹1.25 Cr, ₹13 889 per sqft
4 BHK Builder Floor for Sale in Sarvodaya Enclave New Delhi, None, 2700 sqft, Ready to Move, 3 out of 4,New Property, Semi-Furnished, North - East, Freehold, 3 Covered , 5, 3, ₹7.15 Cr, ₹26 481 per sqft
1 BHK Apartment for Sale in Sector 18 Rohini New Delhi, None, 48 sqm, Ready to Move, 1 out of 2,Resale, Furnished, North - East, Freehold, None, 1, 1, ₹48 Lac, ₹8 575 per sqft
4 BHK Builder Floor for Sale in Soami Nagar South  Soami Nagar New Delhi, None, 3200 sqft, Ready to Move, Ground out of 4,Resale, Furnished, North, Freehold, None, 4, 3, ₹7 Cr, ₹19 444 per sqft
3 BHK Apartment for Sale in DLF Capital Greens 1 and 2  Moti Nagar  Kirti Nagar New Delhi, DLF Capital Greens 1 and 2, 1578 sqft, Ready to Move, 12 out of 26,Resale, Semi-Furnished, None, Leasehold, 2 Covered, 2, 4, ₹3 Cr, ₹19 011 per sqft
3 BHK Apartment for Sale in Khanpur  Madangir New Delhi, None, 900 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Covered, 2, 2, ₹49 Lac, ₹5 444 per sqft
2 BHK Apartment for Sale in Dilshad Colony New Delhi, None, 730 sqft, Ready to Move, 3 out of 3,New Property, Semi-Furnished, North - East, Power Of Attorney, None, 2, 2, ₹60 Lac, ₹8 000 per sqft
3 BHK Builder Floor for Sale in Uttam Nagar New Delhi, None, 83 sqyrd, Ready to Move, 3 out of 3,Resale, Unfurnished, East, Freehold, None, 2, 1, ₹35.5 Lac, ₹4 642 per sqft
2 BHK Builder Floor for Sale in Palam Colony Palam New Delhi, None, 660 sqft, Ready to Move, 4 out of 4,Resale, Unfurnished, South - East, Freehold, None, 2, 1, ₹31.9 Lac, ₹4 726 per sqft
2 BHK Builder Floor for Sale in Chattarpur New Delhi, None, 1000 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, None, None, None, 2, 1, ₹50 Lac, ₹4 762 per sqft
2 BHK Builder Floor for Sale in Mahavir Enclave New Delhi, None, 1000 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, None, 2, 2, ₹58 Lac, None
4 BHK Apartment for Sale in Nangal Raya  Janakpuri New Delhi, None, 1025 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, East, Freehold, None, 3, 1, ₹87 Lac, ₹8 138 per sqft
2 BHK  House for Sale in Sri Niwaspuri New Delhi, None, 680 sqft, Ready to Move, Ground out of 3,Resale, Unfurnished, East, Freehold, None, 2, None, ₹76 Lac, ₹10 556 per sqft
2 BHK Builder Floor for Sale in Mehrauli New Delhi, None, 800 sqft, Ready to Move, 2 out of 5,Resale, Semi-Furnished, None, None, None, 2, 1, ₹32 Lac, ₹3 556 per sqft
2 BHK Apartment for Sale in DDA Shanti Apartment  Sector 23 Rohini New Delhi, DDA Shanti Apartment, 720 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, North, Freehold, 1 Open, 1, 2, ₹1.10 Cr, ₹15 172 per sqft
3 BHK Builder Floor for Sale in West Patel Nagar New Delhi, None, 1100 sqft, Ready to Move, 1 out of 3,Resale, Unfurnished, None, Freehold, None, 2, None, ₹85 Lac, ₹7 083 per sqft
2 BHK Apartment for Sale in Kotla Mubarakpur  South Extension New Delhi, None, 730 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, None, None, None, 2, 1, ₹48 Lac, ₹6 194 per sqft
2 BHK Apartment for Sale in Dakshini Pitampura New Delhi, None, 950 sqft, Ready to Move, 3 out of 3,Resale, Unfurnished, East, None, None, 2, 2, ₹1.20 Cr, ₹12 000 per sqft
2 BHK Builder Floor for Sale in Block A6 Paschim Vihar New Delhi, None, 800 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, 1, ₹95 Lac, ₹11 176 per sqft
3 BHK Apartment for Sale in West Patel Nagar New Delhi, None, 1090 sqft, Ready to Move, 2 out of 3,Resale, Furnished, None, Freehold, 1 Open, 2, 2, ₹90 Lac, ₹7 200 per sqft
2 BHK Apartment for Sale in DDA Pocket B  Dilshad Garden New Delhi, DDA Pocket B, 800 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, East, Freehold, None, 1, 1, ₹80 Lac, ₹8 000 per sqft
3 BHK Builder Floor for Sale in Rajouri Garden New Delhi, None, 150 sqyrd, Ready to Move, 2 out of 2,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, 4, ₹1.80 Cr, ₹12 500 per sqft
2 BHK Apartment for Sale in Tilak Nagar New Delhi, None, 540 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, None, Freehold, None, 1, 1, ₹31 Lac, ₹5 741 per sqft
1 BHK Apartment for Sale in Krishan Kunj  Laxmi Nagar New Delhi, None, 380 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered , 1, 1, ₹16 Lac, ₹3 810 per sqft
2 BHK Apartment for Sale in Sri Sai Apartment  Mahavir Enclave New Delhi, Sri Sai Apartment, 820 sqft, Ready to Move, Ground out of 4,New Property, Semi-Furnished, South -West, Freehold, None, 2, 2, ₹30 Lac, ₹3 529 per sqft
3 BHK Builder Floor for Sale in Naraina Vihar New Delhi, None, 180 sqyrd, Ready to Move, 1 out of 4,Resale, Semi-Furnished, South - East, Freehold, 1 Covered, 3, 2, ₹3.25 Cr, ₹18 056 per sqft
1 BHK Builder Floor for Sale in Main Sagarpur New Delhi, None, 45 sqyrd, Ready to Move, 2 out of 4,Resale, Semi-Furnished, None, Freehold, None, 1, 1, ₹23 Lac, ₹5 111 per sqft
3 BHK Builder Floor for Sale in Sadar Bazaar New Delhi, None, 900 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, West, Freehold, 1 Open, 2, 1, ₹35 Lac, ₹3 415 per sqft
2 BHK Apartment for Sale in C1A Block Janakpuri New Delhi, None, 1500 sqft, Ready to Move, Ground out of 3,Resale, Semi-Furnished, North, Freehold, 1 Open, 2, None, ₹1.59 Cr, ₹12 231 per sqft
2 BHK Builder Floor for Sale in Daryaganj New Delhi, None, 550 sqft, Ready to Move, 4 out of 5,Resale, Semi-Furnished, East, Freehold, 1 Covered , 1, 1, ₹55 Lac, ₹9 167 per sqft
2 BHK Builder Floor for Sale in Mohan Garden Razapur Khurd New Delhi, None, 500 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, East, Freehold, None, 1, 1, ₹22 Lac, ₹4 112 per sqft
4 BHK Apartment for Sale in DDA Pocket G 8  Sector 15 Rohini New Delhi, DDA Pocket G 8, 900 sqft, Ready to Move, 2 out of 3,Resale, Unfurnished, East, Freehold, 1 Open, 2, 2, ₹59 Lac, ₹6 556 per sqft
2 BHK Builder Floor for Sale in Ram Nagar Shahdara New Delhi, None, 450 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, North - East, Freehold, None, 2, 2, ₹28 Lac, ₹6 222 per sqft
3 BHK Builder Floor for Sale in Rajouri Garden New Delhi, None, 1120 sqft, Ready to Move, 3 out of 4,New Property, Unfurnished, East, Freehold, None, 2, 2, ₹1.25 Cr, ₹10 417 per sqft
2 BHK Builder Floor for Sale in Mehrauli New Delhi, None, 55 sqyrd, Ready to Move, 2 out of 5,Resale, Unfurnished, None, None, None, 2, 1, ₹26 Lac, ₹4 815 per sqft
3 BHK Apartment for Sale in Kiran Garden  Uttam Nagar New Delhi, None, 754 sqft, Ready to Move, 2 out of 4,New Property, Semi-Furnished, East, Freehold, 1 Covered, 2, 3, ₹65 Lac, ₹7 222 per sqft
2 BHK Apartment for Sale in Phase 1 Ashok Vihar New Delhi, None, 800 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, North - East, Freehold, 1 Open, 2, 1, ₹1.75 Cr, ₹20 588 per sqft
3 BHK  House for Sale in Malviya Nagar New Delhi, None, 1400 sqft, Ready to Move, Ground out of 3,Resale, Furnished, North, Freehold, 2 Open, 4, 2, ₹2.75 Cr, ₹17 188 per sqft
3 BHK Apartment for Sale in BU Block Pitampura  Pitam Pura New Delhi, BU Block Pitampura, 800 sqft, Ready to Move, 2 out of 4,Resale, Furnished, South - East, Freehold, 1 Covered , 2, 1, ₹1.25 Cr, ₹13 889 per sqft
2 BHK Apartment for Sale in Vikaspuri New Delhi, None, 550 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, None, Freehold, None, 3, 1, ₹74 Lac, ₹12 333 per sqft
3 BHK Apartment for Sale in DDA Flats Pocket C  Sarita Vihar  Mathura Road New Delhi, DDA Flats Pocket C, 2600 sqft, Ready to Move, 2 out of 3,Resale, Furnished, East, Freehold, None, 3, 2, ₹2.50 Cr, ₹9 615 per sqft
2 BHK Builder Floor for Sale in Patparganj New Delhi, None, 700 sqft, Ready to Move, 3 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered , 3, 1, ₹1 Cr, ₹13 333 per sqft
3 BHK Apartment for Sale in Safdarjung Development Area  Hauz Khas New Delhi, None, 1500 sqft, Ready to Move, 1 out of 2,Resale, Semi-Furnished, South, Freehold, 1 Open, 3, 3, ₹3.60 Cr, ₹24 000 per sqft
2 BHK Builder Floor for Sale in Mohan Garden Uttam Nagar New Delhi, None, 645 sqft, Ready to Move, 1 out of 4,Resale, Furnished, North, Freehold, 1 Covered, 2, 1, ₹31.5 Lac, ₹4 846 per sqft
3 BHK Builder Floor for Sale in Chhatarpur Extension New Delhi, None, 250 sqft, Poss. by Apr '24, 1 out of 4,Resale, Unfurnished, North - East, Freehold, None, 2, 3, ₹65 Lac, ₹5 417 per sqft
2 BHK Builder Floor for Sale in Anarkali Colony  Krishna Nagar New Delhi, None, 669 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, South - East, Freehold, 1 Covered , 1, 2, ₹40 Lac, ₹5 714 per sqft
4 BHK Builder Floor for Sale in Naraina Vihar New Delhi, None, 2600 sqft, Ready to Move, 3 out of 4,New Property, Semi-Furnished, None, Freehold, None, 5, 4, ₹6.50 Cr, ₹15 881 per sqft
4 BHK Apartment for Sale in Panchsheel Park New Delhi, None, 2241 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, North, Freehold, 3 Covered, 6, 1, ₹9.50 Cr, ₹36 665 per sqft
3 BHK Apartment for Sale in Parsvnath Paramount  Subhash Nagar New Delhi, Parsvnath Paramount, 1850 sqft, Ready to Move, 1 out of 10,New Property, Unfurnished, None, Freehold, None, 3, 4, ₹3.50 Cr, ₹18 023 per sqft
3 BHK Apartment for Sale in Management Apartment  Sector 5 Dwarka New Delhi, Management Apartment, 1500 sqft, Ready to Move, 4 out of 10,Resale, Semi-Furnished, None, Freehold, 1 Covered , 3, 4, ₹2.40 Cr, ₹14 545 per sqft
2 BHK Builder Floor for Sale in Chittaranjan Park New Delhi, None, 900 sqft, Ready to Move, 3 out of 3,Resale, Furnished, East, Freehold, 1 Open, 2, 2, ₹95 Lac, ₹7 540 per sqft
3 BHK Builder Floor for Sale in New Rajendra Nagar New Delhi, None, 1200 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, South - East, Freehold, 1 Open, 3, 2, ₹2.50 Cr, ₹19 531 per sqft
2 BHK Apartment for Sale in Sector 16B Dwarka New Delhi, None, 700 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North, Freehold, 2 Open, 2, 1, ₹60 Lac, ₹8 219 per sqft
3 BHK Builder Floor for Sale in Tagore Park  Mukherjee Nagar New Delhi, None, 1700 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Freehold, None, 3, 3, ₹2.50 Cr, ₹13 889 per sqft
3 BHK Apartment for Sale in DDA Medha Apartments  Mayur Vihar 1 New Delhi, DDA Medha Apartments, 1000 sqft, Ready to Move, 3 out of 3,Resale, Semi-Furnished, East, Freehold, 1 Open, 2, 1, ₹1.33 Cr, ₹12 091 per sqft
2 BHK Apartment for Sale in Pul Pehlad Pur New Delhi, None, 668 sqft, Ready to Move, 2 out of 3,Resale, Semi-Furnished, East, Power Of Attorney, 2 Covered , 2, 1, ₹22 Lac, ₹2 906 per sqft
2 BHK Builder Floor for Sale in Dwarka Mor New Delhi, None, 55 sqyrd, Ready to Move, 3 out of 4,Resale, Unfurnished, South -West, Freehold, None, 2, 1, ₹35 Lac, ₹6 481 per sqft
3 BHK Builder Floor for Sale in Rana Pratap Bagh  Ashok Vihar North New Delhi, None, 1600 sqft, Ready to Move, Ground out of 4,Resale, Furnished, East, Freehold, 1 Open, 3, None, ₹82 Lac, ₹4 824 per sqft
3 BHK Builder Floor for Sale in Mahavir Enclave Part 1 New Delhi, None, 955 sqft, Ready to Move, 1 out of 4,Resale, Furnished, East, Freehold, None, 2, 1, ₹65 Lac, ₹6 806 per sqft
3 BHK Apartment for Sale in Vigyapan Lok Apartments  Mayur Vihar 1 New Delhi, Vigyapan Lok Apartments, 1300 sqft, None, 8 out of 8,New Property, Semi-Furnished, North - East, Freehold, 1 Covered , 3, 2, ₹3.50 Cr, ₹21 212 per sqft
4 BHK Builder Floor for Sale in Phase 2 Model Town New Delhi, None, 272 sqyrd, Ready to Move, 2 out of 4,New Property, Furnished, North - East, Freehold, None, 3, 1, ₹3.60 Cr, ₹15 873 per sqft
3 BHK Apartment for Sale in DDA Freedom Fighter Enclave  Saket New Delhi, DDA Freedom Fighter Enclave, 1395 sqft, Ready to Move, 2 out of 5,Resale, Unfurnished, East, Freehold, None, 3, 2, ₹1.20 Cr, ₹8 081 per sqft
4 BHK Builder Floor for Sale in Chittaranjan Park New Delhi, None, 2400 sqft, Ready to Move, 1 out of 4,Resale, Furnished, North, Freehold, 2 Covered, 4, 4, ₹6.50 Cr, ₹24 074 per sqft
3 BHK  House for Sale in Sector 31 Rohini New Delhi, None, 784 sqft, Ready to Move, 1 out of 1,Resale, Unfurnished, South, Power Of Attorney, None, 2, 2, ₹60 Lac, ₹6 000 per sqft
6 BHK  House for Sale in Mohan Garden  Dwarka Mor New Delhi, Mohan Garden, 3000 sqft, Ready to Move, 2 out of 2,Resale, Unfurnished, North - East, Freehold, None, 7, 2, ₹3.75 Cr, ₹12 500 per sqft
3 BHK Builder Floor for Sale in Greater Kailash New Delhi, None, 1650 sqft, None, Ground out of 3,Resale, Unfurnished, North - East, Freehold, None, 3, 2, ₹4 Cr, ₹21 622 per sqft
5 BHK Apartment for Sale in Sri Durga Apartment  Sector 11 Dwarka New Delhi, Sri Durga Apartment, 2500 sqft, Ready to Move, 1 out of 10,Resale, Semi-Furnished, East, Freehold, None, 5, 2, ₹3.75 Cr, ₹12 500 per sqft
3 BHK Apartment for Sale in Jangpura New Delhi, None, 1250 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, North - East, Leasehold, None, 2, 2, ₹3 Cr, ₹21 429 per sqft
4 BHK Apartment for Sale in Chetak Apartment  Sector 9 Rohini New Delhi, Chetak Apartment, 1130 sqft, Ready to Move, 1 out of 4,Resale, Unfurnished, North - East, Freehold, None, 2, None, ₹2.95 Cr, None
4 BHK Apartment for Sale in Greater Kailash 1 New Delhi, None, 2701 sqft, Ready to Move, Ground out of 4,New Property, Unfurnished, South -West, Freehold, None, 4, 2, ₹7 Cr, ₹33 333 per sqft
2 BHK Builder Floor for Sale in Rama Park  Nawada New Delhi, None, 480 sqft, Ready to Move, 4 out of 4,New Property, Semi-Furnished, North, Freehold, None, 1, 1, ₹24 Lac, ₹4 848 per sqft
2 BHK Builder Floor for Sale in Sector 24 Rohini New Delhi, None, 650 sqft, Ready to Move, Ground out of 4,Resale, Furnished, North - East, Freehold, None, 1, 1, ₹56 Lac, ₹8 615 per sqft
3 BHK Builder Floor for Sale in Guru Ram Das Nagar New Delhi, None, 900 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, West, Freehold, None, 2, 1, ₹81 Lac, ₹7 627 per sqft
2 BHK Apartment for Sale in Prakash Kunj  Balbir Nagar Shahdara New Delhi, Prakash Kunj, 600 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, East, Freehold, None, 1, 2, ₹33 Lac, ₹5 077 per sqft
2 BHK Builder Floor for Sale in Chand Nagar  Vishnu Garden New Delhi, None, 675 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, South - East, Freehold, 2 Covered, 2, 1, ₹45 Lac, ₹6 429 per sqft
2 BHK Builder Floor for Sale in Palam Colony Palam New Delhi, None, 670 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, North - East, Freehold, None, 2, 1, ₹38 Lac, ₹5 429 per sqft
3 BHK Builder Floor for Sale in Sadh Nagar  Palam New Delhi, None, 900 sqft, Ready to Move, 4 out of 4,Resale, Semi-Furnished, None, Freehold, None, 2, 3, ₹70 Lac, ₹6 167 per sqft
4 BHK Apartment for Sale in DDA Flats Sarita Vihar  Pocket A Sarita Vihar New Delhi, DDA Flats Sarita Vihar, 1800 sqft, Ready to Move, Ground out of 2,Resale, Furnished, None, None, None, 3, 1, ₹2.85 Cr, ₹13 571 per sqft
3 BHK Apartment for Sale in Mahavir Enclave New Delhi, None, 180 sqyrd, Ready to Move, 4 out of 4,Resale, Semi-Furnished, None, Freehold, 1 Covered, 2, 1, ₹65 Lac, ₹6 566 per sqft
3 BHK Builder Floor for Sale in Dashrath Puri New Delhi, None, 100 sqyrd, Ready to Move, 1 out of 4,Resale, Furnished, South, Freehold, None, 2, 2, ₹70 Lac, ₹7 071 per sqft
3 BHK Apartment for Sale in Anandlok Housing Society  Mayur Vihar 1 New Delhi, Anandlok Housing Society, 1300 sqft, Ready to Move, Ground out of 5,Resale, Semi-Furnished, East, Co-operative Society, 1 Covered , 3, 1, ₹2.35 Cr, ₹16 786 per sqft
2 BHK Apartment for Sale in Tigri New Delhi, None, 400 sqft, Ready to Move, 1 out of 5,Resale, Semi-Furnished, West, Freehold, 1 Covered, 2, 1, ₹45 Lac, ₹7 500 per sqft
4 BHK Apartment for Sale in Greater Kailash New Delhi, None, 1500 sqft, Ready to Move, 3 out of 4,Resale, Unfurnished, North - East, Freehold, None, 3, 2, ₹3.85 Cr, ₹22 647 per sqft
3 BHK Apartment for Sale in Dilshad Garden New Delhi, None, 1000 sqft, Ready to Move, 2 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered , 2, 1, ₹1.15 Cr, ₹10 455 per sqft
2 BHK Builder Floor for Sale in Aya Nagar New Delhi, None, 720 sqft, Ready to Move, 1 out of 4,Resale, Semi-Furnished, East, Freehold, 1 Covered, 1, 1, ₹35 Lac, ₹4 375 per sqft
4 BHK Apartment for Sale in DDA Flats Sector C Pocket 8  Vasant Kunj New Delhi, DDA Flats Sector C Pocket 8, 2000 sqft, Ready to Move, Ground out of 4,Resale, Furnished, East, Freehold, 3 Open, 3, None, ₹3.20 Cr, ₹14 545 per sqft
3 BHK Builder Floor for Sale in Kirti Nagar New Delhi, None, 1350 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, None, Freehold, None, 3, 2, ₹2 Cr, ₹11 905 per sqft
2 BHK Builder Floor for Sale in Pratap Nagar Maya Enclave New Delhi, None, 650 sqft, Ready to Move, 2 out of 4,Resale, Unfurnished, North, Freehold, None, 1, 1, ₹55 Lac, ₹8 148 per sqft
